,lead
8175,4-7963
8176,4-5323
8177,5-4194
8178,5-7630
8179,3-7457
8180,2-4789
8181,1-0278
8182,8-5091
8183,8-4140
8184,7-7026
8185,3-0440
8186,1-6325
8187,4-5674
8188,4-2145
8189,8-3159
8190,8-3687
8191,3-5696
8192,4-3791
8193,1-2058
8194,6-4652
8195,3-0980
8196,2-3957
8197,7-7792
8198,4-2217
8199,8-9672
8200,8-4144
8201,8-2578
8202,1-6096
8203,6-0927
8204,1-3233
8205,3-0128
8206,5-1652
8207,8-9272
8208,2-6882
8209,5-1788
8210,4-1483
8211,4-9297
8212,3-4934
8213,3-7536
8214,6-7412
8215,2-9117
8216,1-7459
8217,2-1830
8218,7-3886
8219,6-0712
8220,8-0269
8221,2-8129
8222,8-4440
8223,8-2385
8224,6-2494
8225,7-7179
8226,8-4333
8227,7-1477
8228,6-0185
8229,6-3680
8230,1-0881
8231,4-1208
8232,1-7468
8233,6-9318
8234,5-3449
8235,6-4805
8236,2-8993
8237,5-8314
8238,6-3057
8239,7-6657
8240,1-3374
8241,3-4152
8242,2-4596
8243,5-5175
8244,3-5770
8245,5-8389
8246,8-6124
8247,7-3981
8248,8-3233
8249,3-3142
8250,5-7876
8251,1-9296
8252,5-3556
8253,4-7354
8254,6-5713
8255,7-6589
8256,2-2202
8257,5-8434
8258,3-5114
8259,6-1252
8260,2-4308
8261,5-1904
8262,2-4103
8263,6-4391
8264,5-5077
8265,1-0148
8266,4-1105
8267,5-3508
8268,1-4601
8269,7-6734
8270,3-2204
8271,4-1934
8272,1-5516
8273,8-1807
8274,3-2063
8275,3-0540
8276,1-1409
8277,4-5983
8278,6-3116
8279,8-2223
8280,2-8243
8281,7-5510
8282,1-4734
8283,3-7562
8284,3-1358
8285,2-6014
8286,3-7610
8287,6-0648
8288,2-4802
8289,2-4360
8290,7-8950
8291,5-7685
8292,8-0424
8293,4-6942
8294,8-2509
8295,2-1229
8296,4-0897
8297,8-6130
8298,3-3682
8299,8-4279
8300,6-5874
8301,1-6793
8302,5-3917
8303,6-2435
8304,1-0075
8305,6-6108
8306,2-9229
8307,6-8698
8308,6-7496
8309,2-4621
8310,1-6141
8311,6-0499
8312,5-7117
8313,3-7659
8314,3-0227
8315,8-8820
8316,2-1953
8317,5-2648
8318,3-1889
8319,5-7783
8320,5-7690
8321,7-0128
8322,5-2812
8323,8-9696
8324,8-2005
8325,4-9569
8326,3-3315
8327,7-7078
8328,6-5011
8329,1-8291
8330,2-3366
8331,7-5273
8332,7-8237
8333,3-2700
8334,1-0308
8335,3-8862
8336,3-6972
8337,4-5691
8338,2-4084
8339,1-0169
8340,1-8334
8341,2-9512
8342,5-5168
8343,1-6432
8344,3-3197
8345,3-3558
8346,1-5135
8347,2-3394
8348,3-7921
8349,7-9742
8350,2-9917
8351,4-4531
8352,2-4854
8353,3-1098
8354,1-0158
8355,2-7309
8356,4-0379
8357,7-3379
8358,8-8219
8359,7-9489
8360,4-5472
8361,4-8868
8362,7-4794
8363,7-1980
8364,5-3990
8365,6-9567
8366,3-3666
8367,3-2038
8368,6-9044
8369,3-8783
8370,1-9229
8371,3-1046
8372,4-7413
8373,2-4114
8374,3-0237
8375,1-6516
8376,3-0571
8377,7-5812
8378,3-4346
8379,1-1937
8380,6-4889
8381,4-4494
8382,5-4748
8383,5-0943
8384,7-5963
8385,4-0265
8386,8-3486
8387,6-5160
8388,7-4948
8389,6-9189
8390,8-2032
8391,6-6116
8392,8-3202
8393,3-8373
8394,4-9215
8395,6-8435
8396,4-5009
8397,6-9448
8398,2-6865
8399,7-6794
8400,5-8036
8401,5-1581
8402,3-6208
8403,1-3548
8404,8-1831
8405,5-6495
8406,4-1257
8407,3-6548
8408,6-5098
8409,1-9345
8410,3-1796
8411,6-1127
8412,1-6337
8413,3-1385
8414,4-5302
8415,8-3167
8416,7-7185
8417,8-2667
8418,8-0244
8419,1-6468
8420,1-5708
8421,6-9110
8422,3-3679
8423,1-5535
8424,3-4947
8425,1-2610
8426,4-7316
8427,3-4028
8428,6-6579
8429,1-7069
8430,7-8016
8431,4-9592
8432,8-0653
8433,7-1046
8434,8-7305
8435,2-5239
8436,7-3025
8437,8-4254
8438,3-0155
8439,1-3359
8440,1-6327
8441,3-1861
8442,3-9813
8443,4-9244
8444,6-3731
8445,8-2268
8446,6-0849
8447,1-5442
8448,7-6082
8449,3-2562
8450,4-0791
8451,4-7977
8452,4-4195
8453,2-4355
8454,6-6337
8455,5-4484
8456,7-4566
8457,6-2845
8458,1-7589
8459,8-0081
8460,4-7515
8461,5-3189
8462,2-6770
8463,6-1907
8464,2-9363
8465,4-9469
8466,3-7611
8467,7-4499
8468,2-9035
8469,6-9024
8470,4-5873
8471,5-5965
8472,6-5513
8473,2-9713
8474,2-5996
8475,5-5960
8476,2-8728
8477,3-4600
8478,8-9537
8479,4-9871
8480,8-2712
8481,6-0063
8482,4-1515
8483,5-8360
8484,5-4800
8485,2-9188
8486,6-4506
8487,2-9441
8488,3-3190
8489,1-1402
8490,1-7319
8491,2-0679
8492,3-7214
8493,8-3285
8494,2-3713
8495,1-9918
8496,6-6645
8497,8-2230
8498,2-0630
8499,2-5460
8500,7-8807
8501,5-9649
8502,1-3236
8503,2-2166
8504,4-7205
8505,2-5364
8506,4-1362
8507,1-0846
8508,7-4276
8509,1-1884
8510,2-3935
8511,3-0402
8512,4-5000
8513,5-9064
8514,7-7199
8515,5-7075
8516,5-4074
8517,7-1551
8518,3-4706
8519,8-8224
8520,5-3958
8521,4-4130
8522,1-9132
8523,4-6604
8524,3-7337
8525,2-1507
8526,2-8739
8527,1-6822
8528,6-5869
8529,7-8064
8530,4-0792
8531,7-3780
8532,6-7263
8533,6-1004
8534,7-1116
8535,7-2167
8536,5-7683
8537,8-1281
8538,8-3683
8539,1-1543
8540,4-6388
8541,7-7200
8542,7-8509
8543,1-2217
8544,3-8079
8545,6-8317
8546,8-3438
8547,1-3833
8548,3-1134
8549,1-6671
8550,8-1728
8551,6-7661
8552,5-3885
8553,6-0414
8554,5-9472
8555,8-5134
8556,8-5516
8557,4-6579
8558,4-4404
8559,5-1313
8560,7-8869
8561,1-2052
8562,7-7392
8563,5-8207
8564,5-5019
8565,1-4764
8566,3-7314
8567,6-5116
8568,1-8581
8569,6-3153
8570,7-9789
8571,6-2325
8572,2-4071
8573,3-5214
8574,1-6920
8575,7-5128
8576,3-1063
8577,7-8254
8578,5-2644
8579,3-8914
8580,4-7764
8581,6-7551
8582,1-2346
8583,6-0760
8584,5-1099
8585,6-0882
8586,6-8603
8587,6-6260
8588,3-6304
8589,2-1498
8590,6-6118
8591,2-9532
8592,5-7513
8593,6-2299
8594,4-1410
8595,8-9974
8596,4-2354
8597,1-3849
8598,7-9040
8599,8-7005
8600,7-9366
8601,6-5283
8602,7-2162
8603,5-9244
8604,7-0776
8605,5-6559
8606,1-7306
8607,5-5876
8608,5-3377
8609,7-7617
8610,4-0474
8611,4-8745
8612,6-8294
8613,3-0992
8614,3-4774
8615,5-6648
8616,3-7486
8617,3-1695
8618,1-5227
8619,3-5083
8620,1-4408
8621,4-5397
8622,4-0719
8623,7-0916
8624,4-5815
8625,7-0868
8626,1-6512
8627,5-9802
8628,2-1148
8629,6-7943
8630,1-4785
8631,4-8279
8632,8-8030
8633,2-4530
8634,1-6035
8635,1-0118
8636,2-8799
8637,3-4049
8638,6-0884
8639,3-3620
8640,5-6871
8641,4-0887
8642,2-8319
8643,8-2790
8644,5-8395
8645,6-4567
8646,7-1499
8647,8-5687
8648,7-1617
8649,6-8390
8650,5-3392
8651,4-6618
8652,4-2838
8653,2-7584
8654,4-9771
8655,5-2860
8656,5-7583
8657,1-4543
8658,5-8216
8659,1-9934
8660,5-1433
8661,2-4646
8662,8-5188
8663,8-4272
8664,8-4376
8665,3-2235
8666,6-3517
8667,2-2326
8668,8-6907
8669,7-2279
8670,7-0987
8671,3-1317
8672,4-1779
8673,5-6930
8674,2-5682
8675,6-7293
8676,7-2445
8677,1-1187
8678,6-1177
8679,7-9477
8680,2-9691
8681,4-7062
8682,8-2481
8683,7-5687
8684,6-5827
8685,4-1027
8686,3-3929
8687,5-6193
8688,5-5527
8689,5-7717
8690,2-2052
8691,4-3360
8692,6-9625
8693,7-5315
8694,7-4422
8695,1-6683
8696,8-3148
8697,7-3668
8698,4-8942
8699,6-2937
8700,2-2283
8701,8-2954
8702,2-0694
8703,5-6506
8704,7-5084
8705,6-4730
8706,7-0552
8707,5-6483
8708,4-5718
8709,1-2092
8710,7-8084
8711,2-2343
8712,7-1809
8713,8-5126
8714,8-4433
8715,3-6177
8716,8-9491
8717,2-9959
8718,5-9967
8719,4-1935
8720,2-8532
8721,5-9414
8722,7-7674
8723,2-7020
8724,7-4067
8725,8-3627
8726,2-6475
8727,8-4241
8728,5-2920
8729,1-4790
8730,3-2081
8731,5-6549
8732,8-2811
8733,5-7501
8734,6-2249
8735,2-0233
8736,5-8355
8737,8-3840
8738,2-0461
8739,2-5462
8740,4-3660
8741,6-5020
8742,4-7782
8743,7-5821
8744,3-2958
8745,2-3940
8746,8-2615
8747,3-7838
8748,6-2304
8749,4-4103
8750,1-3133
8751,6-2573
8752,4-4872
8753,5-4336
8754,6-9479
8755,6-9200
8756,2-5743
8757,2-8975
8758,6-0546
8759,4-6606
8760,5-2819
8761,1-6622
8762,5-9617
8763,2-7660
8764,1-8528
8765,4-7506
8766,1-3128
8767,4-5420
8768,5-6128
8769,4-5647
8770,2-3499
8771,5-9822
8772,2-3239
8773,5-4278
8774,4-3159
8775,3-2408
8776,1-3807
8777,2-9205
8778,7-8641
8779,6-7396
8780,6-7755
8781,5-8512
8782,6-8536
8783,6-1038
8784,1-2196
8785,8-6140
8786,4-7863
8787,7-3906
8788,1-1934
8789,4-1774
8790,2-6605
8791,2-6698
8792,5-9063
8793,3-5599
8794,1-7302
8795,8-4874
8796,2-3221
8797,6-1612
8798,1-6434
8799,8-7794
8800,2-4361
8801,4-4602
8802,8-4584
8803,6-1103
8804,2-1342
8805,2-9129
8806,2-7512
8807,3-1670
8808,4-7418
8809,3-3103
8810,3-5820
8811,5-8065
8812,1-3819
8813,1-7110
8814,6-2024
8815,6-0408
8816,6-3560
8817,6-8417
8818,6-2870
8819,5-5055
8820,1-0688
8821,3-2617
8822,8-8690
8823,2-2019
8824,7-8267
8825,4-2921
8826,8-6007
8827,8-7285
8828,1-4109
8829,1-5504
8830,3-4470
8831,8-4302
8832,7-4012
8833,3-8785
8834,4-2660
8835,2-9233
8836,5-8673
8837,2-8149
8838,6-0339
8839,8-1525
8840,2-2579
8841,5-9198
8842,2-9620
8843,1-7182
8844,8-1683
8845,1-6314
8846,3-9953
8847,7-9737
8848,3-5489
8849,1-8821
8850,7-4889
8851,1-0892
8852,6-8363
8853,2-1191
8854,8-4434
8855,4-8332
8856,7-8226
8857,6-0159
8858,7-4594
8859,1-8337
8860,8-8416
8861,5-4110
8862,2-5587
8863,3-9796
8864,7-3147
8865,1-6859
8866,2-7677
8867,8-9317
8868,3-8084
8869,2-3525
8870,3-0911
8871,8-3034
8872,2-9846
8873,2-9262
8874,6-6340
8875,2-1047
8876,2-0680
8877,3-2454
8878,6-7641
8879,5-4929
8880,2-4375
8881,4-5170
8882,4-4057
8883,6-5919
8884,8-6075
8885,6-1554
8886,2-0697
8887,1-6010
8888,3-0463
8889,1-5126
8890,7-6961
8891,2-2456
8892,1-4645
8893,2-9766
8894,1-6350
8895,5-0286
8896,1-8402
8897,7-1541
8898,8-7849
8899,2-2147
8900,4-4962
8901,5-5654
8902,5-7063
8903,3-3380
8904,4-4433
8905,4-9312
8906,4-2564
8907,1-0963
8908,7-4353
8909,2-0596
8910,3-7127
8911,3-9683
8912,2-2054
8913,7-6000
8914,6-7665
8915,4-3638
8916,7-8002
8917,5-7820
8918,6-7857
8919,6-3293
8920,6-6044
8921,8-7287
8922,6-0635
8923,5-8641
8924,5-5020
8925,6-1698
8926,2-0884
8927,8-1226
8928,6-4076
8929,7-3803
8930,4-5287
8931,4-8093
8932,7-0034
8933,7-4520
8934,3-8875
8935,3-3734
8936,6-0284
8937,7-8210
8938,5-2008
8939,1-0464
8940,1-5222
8941,6-3657
8942,7-2645
8943,1-6291
8944,8-2456
8945,6-0291
8946,1-3244
8947,3-4463
8948,6-6079
8949,8-6522
8950,1-5030
8951,1-6640
8952,2-5126
8953,7-2120
8954,2-4993
8955,8-8687
8956,8-0232
8957,3-4051
8958,2-2103
8959,1-9921
8960,1-3095
8961,5-5998
8962,5-3295
8963,8-8315
8964,3-3712
8965,1-1158
8966,2-7625
8967,4-0285
8968,5-1774
8969,7-8036
8970,5-3566
8971,1-3061
8972,6-2899
8973,2-1746
8974,3-4338
8975,8-8338
8976,8-6523
8977,7-1533
8978,3-0258
8979,4-4721
8980,2-5363
8981,1-0157
8982,4-8276
8983,6-4149
8984,3-8247
8985,8-2679
8986,7-0969
8987,3-5446
8988,4-9248
8989,2-8356
8990,2-3411
8991,1-2962
8992,2-1781
8993,5-5723
8994,1-3055
8995,6-4091
8996,6-5983
8997,5-4016
8998,4-7478
8999,2-7866
9000,3-6299
9001,5-1464
9002,7-8799
9003,7-4053
9004,8-2409
9005,8-1610
9006,2-1949
9007,3-7190
9008,5-8779
9009,4-3820
9010,4-2011
9011,2-8062
9012,4-7552
9013,1-6801
9014,4-4508
9015,7-6819
9016,4-8324
9017,1-4932
9018,2-0870
9019,5-7467
9020,7-9142
9021,1-9815
9022,8-6049
9023,5-0323
9024,1-6345
9025,7-7713
9026,1-2482
9027,4-4722
9028,8-3379
9029,1-2444
9030,8-5611
9031,6-5752
9032,1-7772
9033,5-2623
9034,8-1191
9035,8-3194
9036,4-3703
9037,3-5081
9038,5-6800
9039,7-3121
9040,3-5498
9041,3-6540
9042,8-9202
9043,3-7769
9044,3-9280
9045,6-5641
9046,6-5145
9047,8-4549
9048,8-7132
9049,2-9221
9050,8-8173
9051,7-5030
9052,7-4862
9053,5-9943
9054,1-6707
9055,5-2023
9056,5-2994
9057,7-6114
9058,5-3562
9059,7-5707
9060,8-2948
9061,8-6872
9062,5-2733
9063,5-6385
9064,2-6071
9065,5-3050
9066,1-5728
9067,4-9751
9068,5-4768
9069,6-8018
9070,7-8025
9071,8-9562
9072,3-6129
9073,6-8453
9074,4-8653
9075,7-5329
9076,1-0329
9077,1-6494
9078,6-3348
9079,8-2759
9080,3-5712
9081,8-6249
9082,4-9608
9083,3-9496
9084,6-1480
9085,1-0644
9086,7-8048
9087,6-2458
9088,4-5637
9089,7-8820
9090,5-8310
9091,6-5757
9092,5-4762
9093,3-7027
9094,3-5860
9095,4-1999
9096,4-7787
9097,7-6214
9098,7-1570
9099,3-4745
9100,3-4353
9101,8-3400
9102,1-6195
9103,4-9528
9104,4-4043
9105,6-1282
9106,5-5666
9107,5-2711
9108,2-3391
9109,5-6221
9110,2-4108
9111,5-0643
9112,3-0815
9113,7-6521
9114,3-1192
9115,1-9420
9116,2-1183
9117,8-8959
9118,6-9406
9119,3-6876
9120,4-8617
9121,7-5851
9122,2-3899
9123,7-4805
9124,3-3209
9125,3-3298
9126,8-4825
9127,8-9109
9128,7-1695
9129,3-2211
9130,7-3965
9131,8-1494
9132,8-9958
9133,5-4481
9134,1-2168
9135,5-8962
9136,5-3528
9137,4-7949
9138,7-9537
9139,6-4448
9140,3-8241
9141,1-8845
9142,4-9986
9143,5-0157
9144,3-3069
9145,7-5214
9146,1-6288
9147,1-6621
9148,4-3417
9149,1-8867
9150,8-3243
9151,6-6803
9152,7-9168
9153,6-3363
9154,2-9660
9155,2-8825
9156,3-5174
9157,6-2507
9158,5-7829
9159,1-9076
9160,7-8858
9161,2-3591
9162,8-6146
9163,6-4234
9164,7-9358
9165,6-5427
9166,1-4359
9167,2-8558
9168,3-4932
9169,3-1654
9170,4-3410
9171,3-3796
9172,7-9187
9173,5-7782
9174,3-9572
9175,6-7026
9176,2-3543
9177,6-5829
9178,8-3553
9179,8-2833
9180,1-2987
9181,3-3526
9182,4-4983
9183,6-1203
9184,1-8980
9185,6-5262
9186,8-4984
9187,4-7282
9188,3-3987
9189,8-3447
9190,3-6033
9191,8-2693
9192,5-7113
9193,5-5320
9194,7-8632
9195,6-0981
9196,4-4892
9197,2-4693
9198,1-5746
9199,8-4280
9200,4-6543
9201,2-3043
9202,8-7950
9203,6-4156
9204,4-7190
9205,3-5501
9206,7-2461
9207,2-3609
9208,5-7453
9209,3-7369
9210,4-3423
9211,6-1150
9212,7-2244
9213,1-2225
9214,7-2467
9215,3-5980
9216,2-7725
9217,2-2665
9218,5-2500
9219,6-2276
9220,2-1014
9221,7-4662
9222,3-6042
9223,1-4699
9224,6-7005
9225,7-2410
9226,4-1913
9227,4-5411
9228,6-0843
9229,2-4648
9230,7-4057
9231,8-9092
9232,1-1733
9233,4-2767
9234,6-3048
9235,7-8664
9236,7-2881
9237,2-4573
9238,5-1596
9239,5-6418
9240,1-2119
9241,7-5361
9242,8-7501
9243,6-6344
9244,4-3304
9245,4-4578
9246,2-0158
9247,1-6550
9248,7-7913
9249,4-5916
9250,4-0875
9251,7-7899
9252,7-8711
9253,5-5636
9254,4-3706
9255,5-4838
9256,5-3104
9257,4-7147
9258,5-4824
9259,8-0818
9260,3-3164
9261,1-0369
9262,5-1520
9263,4-1293
9264,8-2208
9265,2-0217
9266,7-4549
9267,6-9811
9268,8-5427
9269,6-3190
9270,1-5269
9271,1-7735
9272,6-2398
9273,4-5997
9274,3-9638
9275,5-1808
9276,1-9761
9277,5-5767
9278,8-6023
9279,5-8591
9280,3-2563
9281,3-3663
9282,3-7331
9283,3-8577
9284,2-8207
9285,4-3411
9286,5-4153
9287,7-1795
9288,3-8320
9289,7-4654
9290,5-2573
9291,5-6994
9292,6-5626
9293,1-6771
9294,8-7801
9295,4-2837
9296,2-9089
9297,8-0471
9298,6-6890
9299,4-1674
9300,1-5741
9301,3-8119
9302,8-7169
9303,2-0140
9304,4-5405
9305,3-2006
9306,4-2357
9307,8-7840
9308,6-7907
9309,2-8240
9310,3-4074
9311,1-4300
9312,5-5164
9313,8-2044
9314,4-3795
9315,7-5934
9316,4-8418
9317,6-2723
9318,6-8675
9319,6-7194
9320,1-3503
9321,4-5980
9322,4-6718
9323,2-3216
9324,7-0908
9325,5-0062
9326,1-1286
9327,3-3512
9328,3-8097
9329,5-9588
9330,4-7955
9331,1-9195
9332,3-1893
9333,5-8582
9334,2-3207
9335,2-4684
9336,5-4439
9337,1-1353
9338,2-5875
9339,4-3924
9340,7-8581
9341,3-2233
9342,1-2456
9343,7-7410
9344,2-1600
9345,7-1828
9346,5-5161
9347,8-2033
9348,8-3172
9349,3-4533
9350,2-1832
9351,6-8542
9352,4-1072
9353,8-0372
9354,3-3463
9355,7-0945
9356,8-6896
9357,5-0332
9358,4-6576
9359,5-0103
9360,8-3684
9361,7-8887
9362,1-1276
9363,5-0966
9364,4-4147
9365,3-8068
9366,6-3413
9367,7-8502
9368,8-7103
9369,4-4037
9370,3-7503
9371,5-5042
9372,1-8398
9373,7-1808
9374,1-3561
9375,4-5392
9376,1-3004
9377,1-0716
9378,7-1679
9379,8-0965
9380,4-5732
9381,5-9732
9382,6-9648
9383,8-1720
9384,8-2271
9385,1-3635
9386,4-0925
9387,3-9531
9388,6-7179
9389,6-8624
9390,2-1765
9391,8-5684
9392,6-2424
9393,4-8712
9394,6-1808
9395,7-9831
9396,2-3788
9397,1-0137
9398,4-0264
9399,2-0109
9400,5-6437
9401,6-4382
9402,4-0506
9403,8-5907
9404,2-8461
9405,7-0364
9406,4-8351
9407,1-1801
9408,1-8569
9409,7-0923
9410,5-9765
9411,1-4929
9412,3-5437
9413,3-5099
9414,4-8639
9415,1-8113
9416,6-4278
9417,2-5155
9418,4-2345
9419,7-3994
9420,8-9563
9421,5-8369
9422,2-9164
9423,4-2283
9424,8-7442
9425,8-2367
9426,6-5554
9427,2-1994
9428,8-5891
9429,7-0346
9430,1-7192
9431,3-2293
9432,8-9516
9433,4-4513
9434,6-2553
9435,5-7018
9436,1-3373
9437,3-0848
9438,4-6098
9439,5-8528
9440,3-7854
9441,1-5449
9442,4-7569
9443,8-6585
9444,4-7404
9445,2-6283
9446,2-8760
9447,5-2522
9448,5-7458
9449,3-7022
9450,1-7784
9451,4-3803
9452,5-0911
9453,7-3191
9454,8-3435
9455,5-3009
9456,6-9806
9457,8-8831
9458,4-0639
9459,1-0701
9460,4-5901
9461,6-9590
9462,5-1342
9463,2-5042
9464,6-2838
9465,3-2115
9466,2-4049
9467,5-9258
9468,7-3796
9469,3-0632
9470,8-6688
9471,4-6106
9472,2-6261
9473,1-4382
9474,6-8979
9475,5-6815
9476,6-6524
9477,5-9940
9478,7-5179
9479,8-9065
9480,8-0139
9481,8-8413
9482,3-8854
9483,3-7712
9484,4-0524
9485,3-0821
9486,6-3666
9487,1-9418
9488,7-9989
9489,2-7475
9490,8-1344
9491,2-4107
9492,7-0207
9493,7-4605
9494,4-8027
9495,4-8206
9496,1-2487
9497,4-5834
9498,5-2087
9499,2-9804
9500,4-9812
9501,4-9637
9502,3-1279
9503,1-9449
9504,3-2607
9505,8-8664
9506,5-8976
9507,1-2068
9508,4-3936
9509,7-2950
9510,7-4511
9511,8-3921
9512,4-9222
9513,7-9104
9514,2-9305
9515,6-5346
9516,2-6610
9517,8-2658
9518,2-5212
9519,3-7344
9520,1-0342
9521,7-6607
9522,7-2005
9523,6-9718
9524,8-7923
9525,8-4092
9526,8-5245
9527,3-8326
9528,6-9722
9529,5-2473
9530,7-5174
9531,7-3540
9532,3-0064
9533,4-3912
9534,5-5242
9535,7-9272
9536,5-4587
9537,4-3468
9538,5-7892
9539,4-5092
9540,5-1018
9541,3-3686
9542,3-3664
9543,5-9002
9544,8-0787
9545,4-4469
9546,2-6684
9547,8-8979
9548,3-3350
9549,3-9810
9550,6-2072
9551,8-0657
9552,6-5723
9553,4-6825
9554,6-0554
9555,5-7081
9556,5-4149
9557,4-7335
9558,8-6459
9559,2-8442
9560,3-3250
9561,8-0978
9562,8-2806
9563,3-7785
9564,1-8798
9565,4-5767
9566,6-6932
9567,7-4224
9568,3-8761
9569,7-6986
9570,2-5815
9571,2-9356
9572,5-6274
9573,5-8437
9574,7-6071
9575,6-7629
9576,3-4608
9577,5-8674
9578,5-6311
9579,2-0648
9580,6-5922
9581,8-2594
9582,3-1078
9583,3-1043
9584,7-2228
9585,1-3474
9586,4-6334
9587,2-3654
9588,5-0730
9589,8-8885
9590,8-6144
9591,2-5206
9592,4-1680
9593,4-4691
9594,3-3517
9595,3-4287
9596,5-7299
9597,8-7114
9598,7-7070
9599,3-3201
9600,5-5503
9601,7-0631
9602,5-8371
9603,5-4171
9604,1-0418
9605,1-3040
9606,4-1457
9607,3-7608
9608,6-1925
9609,2-6436
9610,4-3214
9611,7-7927
9612,7-5309
9613,7-8459
9614,4-7617
9615,2-4874
9616,1-2345
9617,8-4797
9618,6-0608
9619,7-2133
9620,5-3653
9621,7-6013
9622,6-3752
9623,3-4385
9624,3-3264
9625,5-1736
9626,3-4727
9627,2-4074
9628,6-8247
9629,7-7701
9630,5-1135
9631,1-7809
9632,3-7319
9633,3-4373
9634,8-7456
9635,1-2146
9636,2-8473
9637,7-1098
9638,7-8657
9639,5-7955
9640,6-9002
9641,7-4327
9642,7-4115
9643,3-8451
9644,1-6218
9645,4-2618
9646,5-2168
9647,2-8407
9648,2-1441
9649,3-7304
9650,3-7379
9651,2-3020
9652,6-6523
9653,4-3047
9654,5-1250
9655,3-7635
9656,8-1012
9657,6-0477
9658,7-5254
9659,5-3942
9660,3-1923
9661,6-5055
9662,8-1926
9663,5-6975
9664,6-6642
9665,8-8920
9666,4-7802
9667,1-1828
9668,6-0512
9669,6-8491
9670,7-6199
9671,7-7388
9672,4-7918
9673,7-3156
9674,5-2839
9675,6-0864
9676,1-9619
9677,6-8084
9678,2-8224
9679,3-1555
9680,3-8705
9681,7-8273
9682,8-5896
9683,6-0594
9684,2-2199
9685,4-4284
9686,5-4819
9687,3-4965
9688,3-7325
9689,3-4953
9690,3-5755
9691,4-4189
9692,8-9490
9693,5-9442
9694,4-8015
9695,1-8437
9696,6-4891
9697,7-6226
9698,1-0727
9699,1-8087
9700,6-6938
9701,3-7722
9702,2-8657
9703,5-0509
9704,1-4911
9705,7-1286
9706,6-7675
9707,4-9985
9708,3-7142
9709,8-8451
9710,7-4035
9711,3-2240
9712,2-0671
9713,1-0096
9714,5-1031
9715,3-6524
9716,3-7587
9717,4-9231
9718,4-1202
9719,2-5556
9720,7-8578
9721,1-8666
9722,8-9638
9723,4-4973
9724,8-0219
9725,4-7344
9726,6-0391
9727,8-4656
9728,7-4324
9729,6-7938
9730,8-3282
9731,6-9048
9732,4-5315
9733,1-9003
9734,2-6467
9735,8-6298
9736,7-5855
9737,6-7244
9738,6-3183
9739,8-0600
9740,5-6556
9741,4-0560
9742,4-9746
9743,8-3301
9744,1-5467
9745,5-7483
9746,2-7647
9747,2-2984
9748,3-5122
9749,6-1419
9750,7-4684
9751,1-6654
9752,3-5470
9753,1-9319
9754,5-1492
9755,4-1540
9756,6-3354
9757,6-0324
9758,5-4713
9759,6-0706
9760,3-3343
9761,4-8264
9762,8-6412
9763,3-1001
9764,8-6579
9765,3-8778
9766,2-0894
9767,3-8537
9768,3-2954
9769,6-5075
9770,6-8934
9771,7-6820
9772,8-7498
9773,6-5891
9774,6-2474
9775,8-4461
9776,6-5493
9777,3-5993
9778,5-0350
9779,1-3521
9780,3-3637
9781,6-6734
9782,1-5282
9783,6-5024
9784,5-0427
9785,8-1719
9786,6-3047
9787,7-4755
9788,2-4580
9789,2-1022
9790,1-3967
9791,8-1864
9792,4-7696
9793,6-4390
9794,1-4670
9795,6-6190
9796,2-1345
9797,4-9089
9798,2-0291
9799,4-9916
9800,7-9156
9801,2-9832
9802,6-6756
9803,4-3009
9804,2-1690
9805,7-1005
9806,7-7231
9807,4-0331
9808,1-0122
9809,5-5907
9810,2-9884
9811,2-1321
9812,4-8544
9813,8-9248
9814,1-3913
9815,5-6717
9816,2-1447
9817,5-9094
9818,6-1265
9819,8-9463
9820,7-8474
9821,1-4904
9822,4-0518
9823,4-1425
9824,1-8879
9825,5-0489
9826,7-2928
9827,7-6353
9828,1-2571
9829,5-6948
9830,6-9435
9831,2-8492
9832,6-5143
9833,2-7337
9834,4-4145
9835,7-9568
9836,2-1103
9837,1-8064
9838,4-6988
9839,7-1454
9840,6-3342
9841,2-7800
9842,2-8694
9843,3-3804
9844,6-2997
9845,3-0566
9846,6-4083
9847,8-5614
9848,4-7859
9849,7-4320
9850,5-8805
9851,1-8794
9852,3-6984
9853,5-5277
9854,1-5712
9855,7-2748
9856,2-4960
9857,6-7937
9858,2-1943
9859,4-9514
9860,8-1106
9861,1-9614
9862,3-2697
9863,8-0994
9864,2-9837
9865,2-7006
9866,1-7847
9867,2-1464
9868,1-3609
9869,6-0104
9870,2-7053
9871,4-4597
9872,4-4533
9873,5-1510
9874,6-0424
9875,1-1328
9876,8-3605
9877,6-2889
9878,7-9937
9879,3-0387
9880,4-8341
9881,1-0269
9882,5-8387
9883,8-9262
9884,5-6021
9885,6-4588
9886,5-1115
9887,2-3252
9888,2-2327
9889,5-5393
9890,8-3443
9891,3-6326
9892,3-2281
9893,4-3687
9894,2-2823
9895,7-8933
9896,6-2872
9897,6-8002
9898,5-9309
9899,2-1425
9900,4-2809
9901,1-5985
9902,7-8849
9903,7-4944
9904,2-7506
9905,1-7374
9906,5-4592
9907,7-4926
9908,6-2745
9909,1-6503
9910,2-5058
9911,2-1007
9912,4-3672
9913,1-0572
9914,3-0261
9915,8-2189
9916,5-7003
9917,4-8167
9918,4-9353
9919,1-7051
9920,6-8338
9921,2-7917
9922,2-4468
9923,7-8243
