,lead
17792,2-9345
17793,3-1840
17794,4-4525
17795,5-4667
17796,2-8701
17797,5-5756
17798,4-9767
17799,4-2157
17800,5-6844
17801,2-8563
17802,5-0768
17803,5-1798
17804,6-1231
17805,5-9855
17806,5-9529
17807,3-5657
17808,1-4278
17809,3-5782
17810,3-9564
17811,8-6697
17812,5-4818
17813,1-1534
17814,8-9852
17815,4-8318
17816,1-2379
17817,4-9387
17818,5-6542
17819,8-2029
17820,1-5683
17821,5-7339
17822,3-2971
17823,1-0193
17824,4-9527
17825,6-3037
17826,3-8068
17827,1-1496
17828,5-3931
17829,6-8471
17830,4-0017
17831,8-9321
17832,2-3947
17833,8-5335
17834,6-1729
17835,8-4021
17836,2-0500
17837,7-5929
17838,6-6579
17839,3-1085
17840,7-5161
17841,4-1841
17842,6-0527
17843,7-8108
17844,8-3558
17845,5-3406
17846,3-9005
17847,6-0154
17848,2-7153
17849,3-5769
17850,7-0248
17851,4-1004
17852,5-7615
17853,2-8914
17854,3-9957
17855,1-7199
17856,8-1024
17857,5-5817
17858,1-7208
17859,5-9901
17860,6-4797
17861,4-7514
17862,5-7997
17863,3-1931
17864,4-3878
17865,7-7320
17866,4-3148
17867,1-4331
17868,8-8425
17869,8-6807
17870,6-4640
17871,6-2182
17872,4-3341
17873,1-3983
17874,5-1666
17875,8-7017
17876,8-9668
17877,7-6052
17878,2-3733
17879,2-3610
17880,3-1509
17881,4-6329
17882,4-4449
17883,1-8732
17884,6-4908
17885,2-4998
17886,4-0330
17887,2-2814
17888,4-6179
17889,7-8696
17890,6-5766
17891,5-5134
17892,7-4703
17893,3-1452
17894,7-2663
17895,5-6209
17896,4-6848
17897,6-1601
17898,8-2247
17899,2-6374
17900,4-6218
17901,4-1269
17902,2-0663
17903,3-4819
17904,2-9435
17905,7-0073
17906,5-4890
17907,3-0862
17908,3-8817
17909,1-0913
17910,5-3761
17911,3-9002
17912,4-1416
17913,6-3586
17914,4-6952
17915,5-9274
17916,7-9134
17917,8-4272
17918,7-8651
17919,2-2565
17920,8-3125
17921,4-1650
17922,5-7066
17923,1-7122
17924,6-3136
17925,4-0901
17926,5-6340
17927,2-6323
17928,4-8354
17929,7-3043
17930,4-7598
17931,7-2849
17932,7-0694
17933,1-5116
17934,7-4595
17935,6-9899
17936,3-5779
17937,8-2232
17938,4-6320
17939,3-7049
17940,7-6966
17941,2-9801
17942,1-9643
17943,3-0163
17944,4-6379
17945,1-2694
17946,2-7030
17947,4-5271
17948,8-1714
17949,8-4562
17950,4-3771
17951,3-6271
17952,5-5745
17953,2-9264
17954,2-2337
17955,4-7171
17956,2-7757
17957,6-4962
17958,4-0284
17959,8-9567
17960,2-6552
17961,8-8185
17962,3-1395
17963,1-0395
17964,2-9725
17965,2-2226
17966,7-6045
17967,2-3043
17968,2-5943
17969,1-2384
17970,4-9120
17971,7-6187
17972,3-5735
17973,1-9823
17974,6-9434
17975,4-4714
17976,5-8871
17977,2-3201
17978,7-5207
17979,5-0372
17980,2-0696
17981,1-8283
17982,5-0009
17983,6-8492
17984,2-1618
17985,7-3186
17986,4-2987
17987,7-7476
17988,2-4269
17989,5-2338
17990,1-9544
17991,3-9326
17992,7-5571
17993,4-7453
17994,1-7889
17995,3-0869
17996,2-5517
17997,2-3355
17998,6-5108
17999,5-6383
18000,3-8942
18001,1-9103
18002,3-7657
18003,7-4581
18004,3-5123
18005,2-8438
18006,5-4484
18007,6-9052
18008,4-0357
18009,1-5253
18010,3-4482
18011,6-0274
18012,6-4299
18013,8-4441
18014,6-7352
18015,6-8413
18016,7-5483
18017,6-5594
18018,8-0798
18019,6-5048
18020,3-4277
18021,2-4049
18022,2-4825
18023,8-7618
18024,6-4178
18025,1-0746
18026,2-4311
18027,6-0303
18028,4-8219
18029,1-3344
18030,5-9997
18031,2-3017
18032,7-0982
18033,7-9158
18034,3-2442
18035,4-1056
18036,4-6683
18037,5-0571
18038,6-1168
18039,5-4913
18040,2-3319
18041,6-4295
18042,6-8975
18043,8-0501
18044,3-4226
18045,6-8767
18046,4-7528
18047,5-3860
18048,1-9425
18049,1-2751
18050,2-2908
18051,8-9536
18052,5-5414
18053,5-5126
18054,4-7954
18055,7-4279
18056,2-7730
18057,1-6443
18058,4-1094
18059,3-0470
18060,2-6271
18061,8-2904
18062,5-4458
18063,5-9785
18064,2-4728
18065,6-2299
18066,3-9836
18067,5-3351
18068,2-6900
18069,1-1322
18070,3-9760
18071,8-0250
18072,8-0788
18073,4-4280
18074,3-2190
18075,6-7706
18076,5-6222
18077,2-1721
18078,6-3030
18079,4-7861
18080,8-2837
18081,2-9250
18082,7-5924
18083,5-5213
18084,2-7875
18085,5-7406
18086,7-3739
18087,1-0595
18088,1-8700
18089,7-9373
18090,8-8023
18091,8-9401
18092,3-1323
18093,3-0902
18094,5-2180
18095,7-9893
18096,2-4501
18097,8-9001
18098,2-8289
18099,8-5613
18100,8-6676
18101,3-2518
18102,4-7668
18103,3-2769
18104,4-8812
18105,4-9494
18106,2-9544
18107,5-8654
18108,6-3605
18109,4-9208
18110,6-9539
18111,4-1840
18112,7-3946
18113,1-0040
18114,2-6131
18115,3-9876
18116,1-5154
18117,6-3813
18118,2-8023
18119,4-7661
18120,2-5247
18121,4-9764
18122,5-9892
18123,1-8113
18124,4-5665
18125,3-5127
18126,5-6216
18127,5-8112
18128,6-2257
18129,3-0387
18130,4-1382
18131,8-1578
18132,2-3572
18133,6-1708
18134,1-5409
18135,5-6795
18136,4-6316
18137,4-2809
18138,2-8921
18139,2-6883
18140,4-0789
18141,7-4052
18142,2-8709
18143,4-8270
18144,1-6819
18145,6-3867
18146,8-4859
18147,4-5868
18148,5-4967
18149,1-2678
18150,5-9686
18151,8-4819
18152,8-6071
18153,8-9035
18154,7-4799
18155,7-9322
18156,3-0695
18157,2-8397
18158,1-7688
18159,3-5939
18160,1-0402
18161,5-2006
18162,3-7169
18163,1-4097
18164,5-4821
18165,4-9853
18166,2-7435
18167,1-6797
18168,5-9242
18169,3-9079
18170,5-3063
18171,6-0121
18172,2-6176
18173,6-1113
18174,4-1674
18175,7-9847
18176,5-4506
18177,8-3224
18178,8-9532
18179,4-5351
18180,8-9060
18181,5-9271
18182,8-3168
18183,1-2916
18184,5-5624
18185,3-7134
18186,2-4522
18187,4-4212
18188,7-7867
18189,6-8210
18190,8-0052
18191,1-7504
18192,4-6912
18193,3-9096
18194,8-1368
18195,6-3180
18196,3-5742
18197,6-2214
18198,6-1856
18199,4-5629
18200,6-7403
18201,1-4015
18202,5-9707
18203,2-7464
18204,7-1182
18205,1-5029
18206,4-2587
18207,1-9203
18208,7-3145
18209,3-9696
18210,1-5814
18211,8-2474
18212,7-9101
18213,7-1079
18214,5-9305
18215,6-5522
18216,2-6369
18217,2-4875
18218,2-0989
18219,5-6786
18220,4-2332
18221,5-7773
18222,1-2222
18223,3-8796
18224,1-5657
18225,1-8211
18226,8-3492
18227,7-2340
18228,8-9445
18229,2-1303
18230,8-3731
18231,1-8536
18232,6-5589
18233,2-6869
18234,5-9176
18235,3-2013
18236,1-7730
18237,6-5567
18238,4-6127
18239,4-2129
18240,3-3313
18241,6-4449
18242,8-3844
18243,6-6871
18244,1-2475
18245,4-2834
18246,2-7154
18247,8-0672
18248,3-0580
18249,1-8835
18250,2-3646
18251,5-1169
18252,5-3886
18253,5-2668
18254,1-2990
18255,8-7794
18256,7-9996
18257,7-8049
18258,3-9851
18259,6-9386
18260,5-0055
18261,5-2786
18262,8-0105
18263,8-2633
18264,6-1807
18265,1-8709
18266,1-1519
18267,7-3443
18268,4-5666
18269,8-9986
18270,1-0576
18271,7-9616
18272,6-5672
18273,5-9029
18274,8-7085
18275,7-4675
18276,7-1638
18277,1-5158
18278,2-7942
18279,4-9207
18280,8-4745
18281,3-0652
18282,4-2269
18283,8-7169
18284,2-1887
18285,4-9058
18286,2-5094
18287,8-5215
18288,5-9194
18289,5-1721
18290,7-6255
18291,1-9432
18292,4-7564
18293,8-9652
18294,4-5109
18295,1-4201
18296,5-5408
18297,3-4113
18298,4-0204
18299,8-6237
18300,2-8047
18301,2-7870
18302,7-8658
18303,6-7846
18304,8-5101
18305,2-6799
18306,2-4869
18307,8-3505
18308,4-2792
18309,6-4644
18310,7-2225
18311,2-1398
18312,5-9661
18313,4-8500
18314,1-4524
18315,1-8546
18316,1-6894
18317,5-4461
18318,3-6177
18319,2-2453
18320,3-9349
18321,2-6599
18322,7-8669
18323,3-2680
18324,6-9270
18325,6-9713
18326,1-2986
18327,8-4369
18328,8-3800
18329,5-9197
18330,1-8463
18331,8-0785
18332,7-6970
18333,7-9128
18334,8-3778
18335,7-1820
18336,4-5900
18337,7-2153
18338,1-2340
18339,4-9995
18340,7-3906
18341,6-6199
18342,1-4694
18343,6-4967
18344,6-4286
18345,1-2585
18346,1-4211
18347,5-1955
18348,1-1239
18349,2-1990
18350,8-6548
18351,2-0049
18352,7-3875
18353,8-1016
18354,5-8361
18355,2-5602
18356,8-7688
18357,7-0234
18358,2-2696
18359,8-7329
18360,3-4197
18361,6-0117
18362,1-5179
18363,2-5343
18364,3-8560
18365,8-2511
18366,1-5344
18367,7-5561
18368,7-5567
18369,6-6017
18370,4-8870
18371,6-4294
18372,5-9408
18373,3-0850
18374,2-0399
18375,4-6485
18376,5-9162
18377,1-5224
18378,2-6238
18379,4-6317
18380,1-8483
18381,7-5845
18382,3-5562
18383,5-7391
18384,5-5050
18385,3-1519
18386,2-1157
18387,3-9420
18388,7-5828
18389,5-0825
18390,8-8308
18391,3-1895
18392,5-5020
18393,6-8677
18394,6-0496
18395,8-4346
18396,4-0295
18397,2-3962
18398,7-1316
18399,5-3354
18400,3-6170
18401,2-8389
18402,5-1589
18403,7-4481
18404,5-3642
18405,8-4158
18406,7-7858
18407,4-8160
18408,6-6715
18409,4-5498
18410,7-1266
18411,8-2384
18412,2-2792
18413,2-7880
18414,8-7561
18415,4-6169
18416,1-4386
18417,4-1346
18418,3-6497
18419,2-0342
18420,1-6807
18421,3-6471
18422,3-3440
18423,7-8644
18424,8-6532
18425,5-2123
18426,6-7598
18427,3-0389
18428,8-3639
18429,6-8393
18430,2-5289
18431,7-2980
18432,1-8401
18433,6-1701
18434,8-1998
18435,7-8663
18436,3-7662
18437,3-3832
18438,5-6788
18439,8-5221
18440,4-5138
18441,1-8757
18442,7-7526
18443,3-0544
18444,2-1823
18445,8-1802
18446,6-4651
18447,2-4068
18448,8-0090
18449,3-9763
18450,5-1851
18451,8-6435
18452,3-9617
18453,7-6228
18454,2-9405
18455,8-1207
18456,7-7208
18457,6-3078
18458,1-5711
18459,8-1319
18460,1-8260
18461,4-0549
18462,1-8759
18463,3-1815
18464,2-0408
18465,1-0770
18466,8-3025
18467,4-6512
18468,2-7388
18469,3-7272
18470,7-2788
18471,2-0669
18472,5-9822
18473,5-2898
18474,8-3930
18475,8-3834
18476,2-5601
18477,8-6933
18478,3-2038
18479,1-3928
18480,7-8958
18481,2-9421
18482,4-1065
18483,1-8239
18484,4-3512
18485,3-9345
18486,2-1482
18487,1-5654
18488,8-7879
18489,7-5303
18490,4-5953
18491,6-0662
18492,4-2581
18493,7-4297
18494,5-6780
18495,3-5894
18496,7-4021
18497,8-2417
18498,1-5676
18499,3-0240
18500,7-0799
18501,1-5511
18502,5-1219
18503,8-8768
18504,1-1694
18505,7-0762
18506,7-4619
18507,6-9704
18508,6-8359
18509,6-1486
18510,2-6819
18511,2-0639
18512,1-8552
18513,4-4131
18514,1-9888
18515,3-9804
18516,2-8248
18517,6-9494
18518,3-2111
18519,6-2626
18520,7-5334
18521,8-5220
18522,5-3250
18523,2-6990
18524,7-8834
18525,3-2192
18526,2-4228
18527,1-6114
18528,7-2937
18529,2-4076
18530,7-9206
18531,4-4643
18532,6-6114
18533,1-9225
18534,6-4218
18535,8-4668
18536,7-5584
18537,2-3902
18538,4-7737
18539,4-3318
18540,8-0306
18541,6-5489
18542,5-9293
18543,7-1400
18544,8-8108
18545,7-5338
18546,7-3330
18547,6-3007
18548,3-3262
18549,8-9593
18550,2-6531
18551,6-7225
18552,6-4445
18553,8-7033
18554,7-2964
18555,6-9159
18556,2-9679
18557,3-5582
18558,8-1334
18559,3-1390
18560,2-5028
18561,2-1429
18562,6-0124
18563,8-3171
18564,7-2456
18565,8-4125
18566,1-7802
18567,1-0851
18568,2-6240
18569,7-8578
18570,8-5198
18571,5-2993
18572,4-7100
18573,7-2998
18574,7-8306
18575,1-6654
18576,5-6381
18577,4-2137
18578,5-3327
18579,1-2658
18580,5-2567
18581,6-3711
18582,5-2895
18583,6-4514
18584,8-7393
18585,1-9093
18586,2-5246
18587,5-4229
18588,2-2558
18589,2-7679
18590,3-4942
18591,8-9570
18592,6-0286
18593,4-7090
18594,1-8762
18595,8-1799
18596,8-9864
18597,5-0069
18598,5-2386
18599,2-1798
18600,2-5455
18601,5-7694
18602,1-8033
18603,1-0606
18604,7-6990
18605,3-9543
18606,7-8385
18607,7-9444
18608,2-2776
18609,4-1180
18610,4-8662
18611,7-7957
18612,6-9121
18613,4-5552
18614,6-8454
18615,5-6063
18616,8-2998
18617,5-5732
18618,2-4089
18619,8-1797
18620,8-5769
18621,3-3842
18622,7-6389
18623,7-3935
18624,2-1088
18625,2-7144
18626,3-5697
18627,4-2180
18628,4-5205
18629,5-7183
18630,7-6099
18631,4-8016
18632,8-5552
18633,2-1391
18634,6-2286
18635,5-4958
18636,8-6553
18637,4-4735
18638,8-4959
18639,3-8722
18640,7-0897
18641,4-4576
18642,1-8525
18643,5-7454
18644,3-4658
18645,6-6696
18646,5-2218
18647,7-2053
18648,3-1170
18649,2-4785
18650,8-8222
18651,7-0776
18652,3-8230
18653,2-2054
18654,8-5077
18655,1-3683
18656,7-9016
18657,4-6824
18658,6-5290
18659,8-4041
18660,3-3604
18661,8-2156
18662,6-3327
18663,3-1562
18664,5-1785
18665,4-4740
18666,6-3134
18667,3-3587
18668,8-5010
18669,6-1615
18670,3-8732
18671,8-4709
18672,1-2617
18673,8-9601
18674,8-8852
18675,3-0191
18676,5-4586
18677,8-6442
18678,3-3653
18679,4-2835
18680,5-2010
18681,3-4009
18682,7-2242
18683,2-4333
18684,4-6443
18685,6-3637
18686,6-5682
18687,8-5788
18688,5-8767
18689,4-2261
18690,6-1943
18691,6-5513
18692,2-7987
18693,7-8726
18694,8-5689
18695,4-3087
18696,4-2009
18697,8-2024
18698,3-2581
18699,2-5123
18700,1-0197
18701,1-9400
18702,5-7879
18703,2-8216
18704,3-8801
18705,6-8396
18706,6-6547
18707,5-8626
18708,1-4091
18709,7-4691
18710,6-1682
18711,3-0886
18712,8-1396
18713,7-9891
18714,6-4611
18715,4-8544
18716,7-4818
18717,8-3688
18718,4-5731
18719,4-8661
18720,2-5527
18721,8-2135
18722,7-9026
18723,2-9800
18724,3-6805
18725,8-6326
18726,7-9920
18727,3-9706
18728,8-1167
18729,5-8883
18730,7-6992
18731,1-8328
18732,4-8054
18733,6-9361
18734,6-0380
18735,7-2482
18736,1-6849
18737,5-2736
18738,6-7211
18739,4-9633
18740,6-7676
18741,3-7857
18742,3-4474
18743,8-3825
18744,3-0408
18745,2-8018
18746,3-9070
18747,1-2373
18748,4-7403
18749,3-3635
18750,1-6705
18751,5-8190
18752,8-0475
18753,6-4538
18754,7-9120
18755,1-6301
18756,6-3160
18757,2-5071
18758,2-7188
18759,1-5096
18760,7-5999
18761,7-3298
18762,8-4633
18763,1-3463
18764,5-3805
18765,3-0579
18766,5-0520
18767,4-1260
18768,3-6346
18769,7-0832
18770,2-0330
18771,1-5992
18772,1-0298
18773,7-8681
18774,4-3054
18775,7-4419
18776,3-2352
18777,7-7340
18778,4-8279
18779,7-8048
18780,2-5284
18781,1-6179
18782,3-0981
18783,4-8209
18784,2-4478
18785,7-3474
18786,5-9792
18787,1-3968
18788,3-3638
18789,2-4270
18790,7-5644
18791,2-2454
18792,2-2012
18793,5-8639
18794,4-4686
18795,4-5136
18796,4-5872
18797,4-7615
18798,8-2252
18799,4-9395
18800,2-8766
18801,2-0028
18802,6-7479
18803,5-1546
18804,7-2432
18805,6-3044
18806,3-5266
18807,1-1420
18808,2-5313
18809,7-6579
18810,1-4503
18811,5-3556
18812,7-3833
18813,3-1183
18814,2-7125
18815,7-8001
18816,6-7060
18817,6-1747
18818,2-9192
18819,6-4471
18820,8-1109
18821,6-1022
18822,6-2678
18823,1-9557
18824,4-4711
18825,1-6916
18826,1-4126
18827,1-4064
18828,8-0016
18829,3-2374
18830,7-0126
18831,3-0686
18832,3-8469
18833,7-1698
18834,4-0633
18835,5-2983
18836,7-8212
18837,8-4016
18838,2-9181
18839,1-7079
18840,8-5094
18841,2-0260
18842,6-8772
18843,8-8086
18844,1-2530
18845,4-1049
18846,5-3340
18847,2-3593
18848,6-1036
18849,3-4107
18850,3-8710
18851,7-5070
18852,2-8215
18853,4-8569
18854,1-9691
18855,4-0418
18856,1-2309
18857,8-4148
18858,5-9655
18859,4-7522
18860,6-5339
18861,3-2940
18862,3-7907
18863,6-5143
18864,3-6526
18865,4-2926
18866,2-2848
18867,4-2769
18868,3-8473
18869,4-8891
18870,5-2477
18871,5-3715
18872,3-6636
18873,3-3806
18874,7-2500
18875,6-0840
18876,7-9262
18877,1-9017
18878,2-9184
18879,7-0207
18880,3-4929
18881,7-8535
18882,8-5510
18883,7-7086
18884,5-8730
18885,3-5251
18886,3-9312
18887,2-2664
18888,2-4349
18889,8-8282
18890,2-8993
18891,5-7512
18892,3-2293
18893,3-8757
18894,3-7794
18895,2-8576
18896,5-7491
18897,7-2862
18898,6-7531
18899,4-9981
18900,7-1020
18901,1-3244
18902,8-9594
18903,5-9451
18904,6-7466
18905,4-3350
18906,1-0139
18907,1-5020
18908,3-7296
18909,1-8991
18910,1-1207
18911,5-5467
18912,3-1046
18913,7-3041
18914,7-2331
18915,2-1919
18916,7-6125
18917,5-7889
18918,7-1927
18919,4-9509
18920,3-9929
18921,4-1793
18922,1-2920
18923,1-5034
18924,7-3244
18925,2-1227
18926,1-6094
18927,8-5746
18928,2-4595
18929,3-7012
18930,8-6582
18931,1-0650
18932,8-7129
18933,1-4274
18934,6-2334
18935,5-8147
18936,4-4583
18937,7-1719
18938,2-8072
18939,8-0432
18940,6-1244
18941,4-6735
18942,6-1455
18943,5-9652
18944,2-1167
18945,2-7724
18946,3-6119
18947,5-7017
18948,2-6468
18949,2-7824
18950,8-7338
18951,4-8370
18952,8-7592
18953,8-2136
18954,2-4999
18955,3-6553
18956,2-8969
18957,8-2716
18958,2-5129
18959,5-8835
18960,2-1893
18961,1-9189
18962,4-6926
18963,7-7800
18964,1-4701
18965,5-4803
18966,5-3545
18967,1-8171
18968,8-7372
18969,3-7749
18970,2-8557
18971,5-4352
18972,3-5053
18973,7-0171
18974,1-7373
18975,1-0924
18976,7-2771
18977,5-9866
18978,5-6966
18979,4-3612
18980,7-3425
18981,1-6350
18982,5-6021
18983,4-3743
18984,5-6820
18985,5-7430
18986,2-3328
18987,5-7756
18988,1-5636
18989,5-2114
18990,7-4050
18991,5-5737
18992,8-7476
18993,4-3413
18994,7-6297
18995,2-8665
18996,6-3881
18997,4-0899
18998,1-6184
18999,1-6098
19000,8-2317
19001,7-7161
19002,6-3679
19003,6-3251
19004,6-1494
19005,1-3330
19006,1-6282
19007,1-0233
19008,6-2878
19009,6-6332
19010,2-9328
19011,1-1081
19012,4-5083
19013,3-2092
19014,7-6117
19015,5-7857
19016,2-6359
19017,1-5378
19018,3-3661
19019,6-6282
19020,8-7622
19021,8-0269
19022,1-2887
19023,8-8092
19024,7-7357
19025,7-9688
19026,4-3602
19027,3-6321
19028,1-2356
19029,5-8320
19030,4-2676
19031,6-6526
19032,5-1021
19033,5-6715
19034,3-8772
19035,2-6386
19036,1-0893
19037,2-9895
19038,4-8844
19039,7-6135
19040,4-0221
19041,4-7343
19042,2-8214
19043,4-8162
19044,7-3459
19045,7-7620
19046,6-0741
19047,2-3878
19048,3-9436
19049,6-7841
19050,1-9703
19051,8-2215
19052,7-9882
19053,1-5023
19054,1-1723
19055,1-5395
19056,2-5060
19057,7-0181
19058,6-2037
19059,5-2498
19060,5-7177
19061,6-9877
19062,1-0761
19063,5-5723
19064,1-0878
19065,1-8324
19066,1-7513
19067,4-4892
19068,4-1533
19069,5-7063
19070,8-2364
19071,5-2223
19072,3-3140
19073,8-7360
19074,7-6898
19075,5-7789
19076,8-3953
19077,7-9713
19078,2-9383
19079,4-5488
19080,6-7009
19081,6-1834
19082,4-1532
19083,8-1836
19084,5-8322
19085,7-7369
19086,7-2515
19087,3-8939
19088,3-5505
19089,1-4978
19090,7-7095
19091,3-8287
19092,5-6457
19093,3-1547
19094,2-3095
19095,1-1069
19096,8-2603
19097,2-4101
19098,7-9196
19099,2-7399
19100,6-5300
19101,8-9740
19102,7-8438
19103,4-1652
19104,4-4535
19105,8-0330
19106,4-3817
19107,8-2551
19108,3-4813
19109,8-7030
19110,3-6575
19111,2-2379
19112,7-7860
19113,1-6948
19114,1-1838
19115,4-9876
19116,2-0477
19117,5-2968
19118,1-2701
19119,1-6856
19120,1-0133
19121,7-0122
19122,6-0104
19123,8-4306
19124,1-8333
19125,3-2961
19126,6-2367
19127,7-9836
19128,3-9688
19129,7-6571
19130,8-7350
19131,7-3783
19132,8-5260
19133,6-8845
19134,2-8504
19135,3-7153
19136,4-4545
19137,5-6874
19138,4-4460
19139,6-5639
19140,8-4214
19141,4-4332
19142,7-6646
19143,3-6933
19144,8-4495
19145,5-3825
19146,7-3284
19147,3-0917
19148,4-7149
19149,7-2476
19150,3-4350
19151,7-1731
19152,1-2718
19153,5-8921
19154,3-0536
19155,8-2440
19156,4-7458
19157,3-1650
19158,4-9865
19159,7-6152
19160,6-9642
19161,7-3155
19162,4-0029
19163,5-5516
19164,6-5999
19165,5-7908
19166,4-7854
19167,6-3489
19168,1-7401
19169,3-7328
19170,1-6763
19171,4-9951
19172,8-8369
19173,6-6553
19174,7-3916
19175,3-4736
19176,7-9088
19177,4-8587
19178,5-6962
19179,3-5631
19180,7-6414
19181,1-6497
19182,5-6632
19183,8-3346
19184,8-4656
19185,1-0396
19186,5-4230
19187,8-8418
19188,8-2630
19189,1-2262
19190,5-3695
19191,8-8970
19192,3-4716
19193,2-5945
19194,2-1007
19195,3-9187
19196,8-9432
19197,6-3458
19198,4-8051
19199,7-5377
19200,1-8767
19201,6-4170
19202,5-7028
19203,6-4506
19204,8-5404
19205,2-4166
19206,2-5261
19207,4-6888
19208,8-4659
19209,3-3652
19210,8-3105
19211,4-9881
19212,4-7099
19213,2-3689
19214,6-0292
19215,3-7552
19216,3-7008
19217,2-1008
19218,1-4855
19219,2-9188
19220,7-8739
19221,7-6721
19222,5-3498
19223,4-4171
19224,3-9133
19225,7-5515
19226,8-9339
19227,5-5088
19228,5-3306
19229,2-2652
19230,5-1422
19231,8-0071
19232,7-9799
19233,2-5191
19234,4-5492
19235,8-6941
19236,1-8589
19237,5-0238
19238,5-8497
19239,4-9281
19240,8-6380
19241,8-5089
19242,6-1014
19243,8-2192
19244,8-7694
19245,7-4937
19246,6-7886
19247,1-7304
19248,7-9490
19249,7-9844
19250,7-4588
19251,3-4946
19252,5-0973
19253,1-0320
19254,2-1105
19255,6-2734
19256,2-4498
19257,4-7868
19258,7-4843
19259,6-7756
19260,3-4893
19261,6-5806
19262,7-6836
19263,4-1415
19264,6-7899
19265,3-4024
19266,1-1354
19267,8-3413
19268,3-0526
19269,3-6434
19270,3-4026
19271,7-6808
19272,6-4524
19273,1-5181
19274,8-7881
19275,2-6916
19276,7-6643
19277,5-3874
19278,2-5706
19279,8-0899
19280,8-1065
19281,6-7515
19282,4-3822
19283,6-0634
19284,2-0858
19285,6-7989
19286,4-9475
19287,2-5385
19288,6-0591
19289,5-3182
19290,6-5953
19291,7-0465
19292,7-8308
19293,3-9419
19294,2-7337
19295,7-5154
19296,3-7574
19297,6-8397
19298,6-7354
19299,4-7855
19300,8-4596
19301,6-7460
19302,4-3345
19303,3-5309
19304,8-4738
19305,6-9829
19306,8-4089
19307,4-9568
19308,8-9421
19309,2-2305
19310,1-1981
19311,8-4137
19312,4-9831
19313,2-6606
19314,3-6095
19315,1-8304
19316,7-6704
19317,8-5391
19318,3-2310
19319,8-9438
19320,6-5833
19321,6-5229
19322,5-3899
19323,7-5622
19324,3-3086
19325,4-5967
19326,1-6605
19327,7-0755
19328,7-7600
19329,8-8272
19330,5-0540
19331,8-8371
19332,8-6644
19333,8-1667
19334,7-6506
19335,8-3617
19336,7-7400
19337,4-2591
19338,7-6105
19339,6-8968
19340,1-9015
19341,8-3794
19342,4-7680
19343,6-3910
19344,1-1012
19345,6-2460
19346,1-9098
19347,3-8964
19348,1-2987
19349,6-1194
19350,8-1720
19351,6-9985
19352,8-5615
19353,1-3393
19354,6-9966
19355,2-5872
19356,3-8228
19357,3-1389
19358,5-8015
19359,6-2676
19360,6-8989
19361,4-5401
19362,7-8058
19363,4-9066
19364,1-7139
19365,1-6461
19366,1-3894
19367,5-6875
19368,1-1017
19369,3-0501
19370,2-5059
19371,3-9716
19372,8-6504
19373,4-8792
19374,7-7688
19375,2-6759
19376,8-1900
19377,3-5824
19378,6-8705
19379,3-3649
19380,2-7557
19381,1-4209
19382,1-7864
19383,5-4487
19384,3-7345
19385,5-5191
19386,2-2400
19387,3-0807
19388,3-7367
19389,8-0569
19390,7-7306
19391,4-4859
19392,5-3490
19393,8-4421
19394,4-7130
19395,8-4731
19396,1-2457
19397,6-5769
19398,8-4844
19399,1-9917
19400,2-1179
19401,1-8092
19402,4-1728
19403,1-3876
19404,8-7839
19405,8-6824
19406,8-5074
19407,6-3614
19408,5-9588
19409,3-8443
19410,8-5297
19411,5-4259
19412,6-1046
19413,3-9439
19414,4-7173
19415,2-8038
19416,5-8400
19417,2-6853
19418,4-1431
19419,6-6480
19420,4-3158
19421,7-5759
19422,4-0216
19423,8-4047
19424,6-3206
19425,8-3079
19426,2-7025
19427,4-7653
19428,4-7926
19429,1-1005
19430,3-7220
19431,6-0894
19432,7-8850
19433,4-5080
19434,3-7724
19435,7-8862
19436,3-6265
19437,5-2657
19438,7-8884
19439,4-7189
19440,2-2621
19441,4-5638
19442,7-4819
19443,4-0200
19444,5-6760
19445,1-9466
19446,8-0583
19447,3-8444
19448,8-7035
19449,5-8402
19450,3-4905
19451,8-0934
19452,7-4139
19453,3-1777
19454,1-6340
19455,2-1502
19456,2-8419
19457,7-3566
19458,6-5768
19459,3-0610
19460,8-6680
19461,3-6945
19462,1-0449
19463,6-2603
19464,5-0139
19465,7-9748
19466,7-3470
19467,3-7212
19468,2-4451
19469,8-7145
19470,4-1550
19471,7-1779
19472,3-6721
19473,1-5663
19474,7-2310
19475,2-2499
19476,1-0707
19477,4-2160
19478,5-8661
19479,5-7713
19480,7-0200
19481,5-3093
19482,2-2965
19483,5-2868
19484,6-3687
19485,2-8544
19486,7-2533
19487,3-1890
19488,7-6144
19489,5-0876
19490,5-2523
19491,6-0081
19492,3-6769
19493,2-0932
19494,4-1779
19495,3-3444
19496,6-7458
19497,1-7933
19498,7-3025
19499,1-6542
19500,7-3485
19501,2-3718
19502,7-4373
19503,7-1016
19504,5-8665
