,lead
5836,8-9309
5837,4-8865
5838,7-9094
5839,4-9744
5840,5-4101
5841,1-8961
5842,7-2264
5843,5-8708
5844,7-0365
5845,8-7317
5846,5-7975
5847,5-1494
5848,8-0927
5849,6-2989
5850,7-3568
5851,5-9438
5852,5-1041
5853,7-5983
5854,8-7225
5855,5-8903
5856,5-7315
5857,5-1547
5858,5-6194
5859,4-1275
5860,6-3372
5861,6-7338
5862,7-8384
5863,1-3686
5864,2-9679
5865,5-5141
5866,2-9423
5867,7-3420
5868,2-5255
5869,3-4720
5870,3-4988
5871,8-1987
5872,5-6192
5873,3-7587
5874,4-8808
5875,3-3392
5876,6-8595
5877,7-7954
5878,5-9076
5879,6-0793
5880,2-1745
5881,8-3456
5882,7-9039
5883,6-5822
5884,1-7019
5885,8-5552
5886,4-6067
5887,3-8671
5888,1-9395
5889,7-3984
5890,5-7759
5891,1-5479
5892,5-7058
5893,6-7498
5894,7-0815
5895,1-5659
5896,4-3961
5897,4-6853
5898,6-6505
5899,2-5548
5900,2-5644
5901,3-9808
5902,3-6225
5903,5-8912
5904,3-2084
5905,4-0352
5906,6-8507
5907,1-5066
5908,2-7586
5909,5-2019
5910,8-9563
5911,2-7442
5912,1-5033
5913,3-6201
5914,4-7455
5915,8-6564
5916,1-4911
5917,8-7343
5918,3-1105
5919,1-6463
5920,5-9145
5921,8-7407
5922,6-2697
5923,3-1399
5924,3-7224
5925,5-2408
5926,4-2082
5927,1-6175
5928,7-1359
5929,2-8758
5930,8-2362
5931,8-6728
5932,6-8738
5933,3-6577
5934,6-7057
5935,5-6454
5936,6-7670
5937,1-5622
5938,1-9664
5939,8-6085
5940,3-8058
5941,1-3546
5942,2-1843
5943,1-1165
5944,8-4910
5945,3-3383
5946,7-9295
5947,3-6320
5948,1-0367
5949,5-8394
5950,8-9524
5951,4-1571
5952,7-6118
5953,5-2087
5954,5-8300
5955,2-0459
5956,6-9606
5957,8-3980
5958,7-8982
5959,6-6434
5960,2-3793
5961,2-9769
5962,2-8294
5963,8-8676
5964,6-3741
5965,5-2201
5966,1-0637
5967,1-8630
5968,7-9910
5969,3-5550
5970,5-6816
5971,5-3473
5972,7-4511
5973,4-6951
5974,7-6484
5975,6-4076
5976,6-1681
5977,7-2719
5978,7-1159
5979,8-9148
5980,1-5913
5981,7-5943
5982,1-5445
5983,8-4984
5984,8-3948
5985,8-2460
5986,6-0654
5987,8-5059
5988,2-1498
5989,7-9318
5990,4-3565
5991,4-5546
5992,4-4092
5993,1-8332
5994,8-9787
5995,4-1981
5996,7-8577
5997,2-7284
5998,6-2199
5999,2-1073
6000,4-7171
6001,6-7361
6002,8-9732
6003,7-4848
6004,8-2271
6005,6-1971
6006,8-2967
6007,6-4790
6008,5-2794
6009,3-9860
6010,3-9569
6011,2-0881
6012,6-6659
6013,4-2589
6014,1-6206
6015,2-0038
6016,5-0633
6017,5-9832
6018,5-6325
6019,3-2077
6020,3-8939
6021,7-9425
6022,8-4391
6023,5-5778
6024,3-6150
6025,6-7832
6026,4-3752
6027,8-2138
6028,6-1525
6029,8-4375
6030,6-3877
6031,6-4179
6032,6-9257
6033,4-4273
6034,6-7887
6035,6-4824
6036,4-1881
6037,1-1716
6038,3-6259
6039,1-7825
6040,6-1564
6041,2-3186
6042,1-9916
6043,6-4708
6044,3-3649
6045,3-3752
6046,5-2564
6047,2-3549
6048,2-7041
6049,3-5409
6050,8-4684
6051,1-8759
6052,3-4024
6053,8-5431
6054,7-5427
6055,7-9883
6056,1-5506
6057,2-2868
6058,6-3363
6059,3-4803
6060,7-0462
6061,5-9735
6062,6-6703
6063,5-8148
6064,5-4966
6065,4-5387
6066,3-7505
6067,5-2632
6068,4-4292
6069,6-2327
6070,8-2495
6071,6-9677
6072,5-6452
6073,1-1367
6074,7-8460
6075,6-7571
6076,8-1352
6077,2-2373
6078,2-6359
6079,2-2081
6080,1-0499
6081,4-4968
6082,3-8932
6083,3-0295
6084,1-0751
6085,2-8050
6086,3-1490
6087,8-1288
6088,1-9947
6089,8-6720
6090,3-6585
6091,3-1266
6092,6-2155
6093,5-5598
6094,5-7851
6095,6-5313
6096,5-0323
6097,3-9848
6098,4-5339
6099,1-6818
6100,5-3491
6101,1-4475
6102,8-7952
6103,7-4442
6104,6-1368
6105,8-0108
6106,5-6949
6107,1-3107
6108,1-0185
6109,3-3876
6110,8-9165
6111,8-5620
6112,4-2071
6113,2-4198
6114,1-5453
6115,2-4398
6116,2-7298
6117,7-2411
6118,5-8872
6119,3-3522
6120,1-3552
6121,5-7729
6122,8-5469
6123,1-6820
6124,4-8150
6125,5-1677
6126,8-6265
6127,7-7364
6128,5-2461
6129,3-5646
6130,3-1172
6131,1-1777
6132,6-6359
6133,8-1869
6134,3-5668
6135,5-5892
6136,3-1012
6137,3-2575
6138,3-8386
6139,8-3036
6140,7-5134
6141,2-2589
6142,8-6852
6143,2-5673
6144,5-5596
6145,5-2164
6146,3-8163
6147,1-5724
6148,6-5964
6149,6-0010
6150,6-0389
6151,5-9920
6152,2-8339
6153,6-7554
6154,2-8783
6155,1-3445
6156,4-9382
6157,2-1369
6158,7-3607
6159,7-4645
6160,8-5627
6161,4-0051
6162,6-6710
6163,4-8078
6164,8-3459
6165,5-0922
6166,1-2667
6167,1-8123
6168,7-3950
6169,8-2193
6170,5-1385
6171,5-3208
6172,8-3799
6173,3-5709
6174,1-2170
6175,2-5389
6176,1-9848
6177,8-8684
6178,5-8286
6179,5-0371
6180,1-1995
6181,5-3729
6182,5-1694
6183,5-9433
6184,5-1106
6185,2-2955
6186,8-6597
6187,6-5875
6188,7-4437
6189,6-5897
6190,5-8936
6191,7-7296
6192,3-1246
6193,4-5056
6194,1-8223
6195,8-9241
6196,3-5949
6197,1-3443
6198,7-7781
6199,6-9739
6200,3-2094
6201,4-1257
6202,6-5530
6203,6-7209
6204,8-8025
6205,4-6441
6206,7-6402
6207,7-2339
6208,6-6349
6209,2-9894
6210,8-5338
6211,7-3373
6212,4-6162
6213,4-7156
6214,3-6922
6215,6-3518
6216,4-5784
6217,2-9678
6218,3-5584
6219,3-0115
6220,7-2898
6221,6-5948
6222,4-6046
6223,1-0560
6224,7-3061
6225,5-5638
6226,8-8841
6227,6-2342
6228,3-0992
6229,2-7352
6230,3-5555
6231,3-8808
6232,1-4402
6233,5-7960
6234,3-2129
6235,6-7419
6236,8-7000
6237,6-8250
6238,5-1594
6239,2-2097
6240,1-0305
6241,7-7994
6242,7-5061
6243,8-6332
6244,3-0967
6245,5-6952
6246,8-5644
6247,8-8130
6248,2-0192
6249,7-9597
6250,1-1825
6251,6-4147
6252,8-6573
6253,5-9762
6254,7-1123
6255,2-1339
6256,1-2280
6257,5-0379
6258,1-2418
6259,6-6045
6260,8-4115
6261,1-4365
6262,7-6643
6263,3-6279
6264,3-1454
6265,1-1094
6266,6-0707
6267,6-7667
6268,7-5747
6269,3-2416
6270,3-9394
6271,4-4888
6272,7-5549
6273,1-5936
6274,2-2374
6275,8-5592
6276,5-5893
6277,3-9524
6278,2-9544
6279,6-4818
6280,1-7185
6281,6-5546
6282,3-8603
6283,7-6829
6284,5-0285
6285,7-5088
6286,7-5492
6287,5-3696
6288,7-9168
6289,1-5300
6290,4-7555
6291,3-1815
6292,8-1867
6293,1-2287
6294,7-7777
6295,8-9961
6296,2-4156
6297,8-9547
6298,7-9450
6299,8-0733
6300,7-2126
6301,5-9267
6302,5-4248
6303,5-7683
6304,6-1771
6305,8-8066
6306,3-4807
6307,7-3526
6308,3-4054
6309,5-2765
6310,2-5193
6311,8-9364
6312,8-3075
6313,1-1577
6314,3-7137
6315,2-9167
6316,8-5724
6317,3-5278
6318,1-9467
6319,7-4056
6320,3-9707
6321,5-2247
6322,3-4018
6323,6-3305
6324,8-4911
6325,1-6365
6326,5-2596
6327,6-5499
6328,3-8444
6329,8-9453
6330,2-3862
6331,4-6478
6332,2-4054
6333,3-8730
6334,6-1754
6335,5-7299
6336,8-9112
6337,3-6299
6338,8-8584
6339,7-0602
6340,1-9646
6341,8-3676
6342,4-2496
6343,3-2280
6344,3-5826
6345,6-7207
6346,2-1761
6347,4-0052
6348,3-9364
6349,7-3710
6350,1-1130
6351,3-3208
6352,1-0562
6353,4-4593
6354,6-0098
6355,3-7417
6356,8-9913
6357,8-8621
6358,3-2252
6359,2-7666
6360,1-2627
6361,5-5004
6362,5-3911
6363,2-1482
6364,5-8979
6365,5-6690
6366,5-9955
6367,1-2219
6368,7-5383
6369,2-4061
6370,1-2964
6371,8-0036
6372,5-4969
6373,2-7053
6374,3-6651
6375,7-1573
6376,1-4361
6377,4-9071
6378,3-3412
6379,1-0609
6380,7-7330
6381,2-1473
6382,7-8516
6383,1-9374
6384,5-5540
6385,6-2865
6386,6-9275
6387,1-0883
6388,1-1334
6389,4-1464
6390,1-1671
6391,8-2429
6392,7-0539
6393,6-3802
6394,7-4136
6395,8-6628
6396,7-8747
6397,6-7882
6398,8-6131
6399,2-6386
6400,2-7850
6401,6-9772
6402,7-9480
6403,4-4945
6404,1-4837
6405,2-5661
6406,5-1225
6407,6-2908
6408,4-8080
6409,3-9552
6410,4-0012
6411,6-6065
6412,2-7166
6413,1-4084
6414,1-9473
6415,5-8511
6416,5-7133
6417,6-5714
6418,1-1766
6419,1-0340
6420,1-8712
6421,4-9799
6422,1-2064
6423,5-3262
6424,3-1493
6425,5-7418
6426,2-2540
6427,6-5211
6428,5-8998
6429,2-1800
6430,2-8743
6431,1-8732
6432,8-7183
6433,2-3989
6434,3-6182
6435,1-5394
6436,5-8105
6437,1-6577
6438,6-9726
6439,5-5308
6440,5-9302
6441,4-4198
6442,7-0918
6443,5-5544
6444,3-7120
6445,7-9900
6446,1-6727
6447,6-8487
6448,6-9359
6449,6-4928
6450,3-7457
6451,3-7777
6452,6-4999
6453,6-0401
6454,5-6191
6455,8-9076
6456,7-9974
6457,5-9585
6458,7-6666
6459,2-9600
6460,2-9722
6461,7-0350
6462,5-2222
6463,7-9632
6464,8-8730
6465,5-8049
6466,4-0088
6467,7-2238
6468,1-2132
6469,7-2334
6470,7-3310
6471,8-9172
6472,5-6473
6473,2-6945
6474,1-9482
6475,3-8174
6476,1-7362
6477,1-9363
6478,4-0340
6479,5-2106
6480,4-9095
6481,4-9639
6482,5-6338
6483,1-9679
6484,5-3541
6485,6-6516
6486,3-2846
6487,3-3353
6488,4-1883
6489,2-7881
6490,6-1570
6491,6-0486
6492,5-3881
6493,4-4553
6494,3-6160
6495,4-1668
6496,5-0926
6497,3-3344
6498,6-5958
6499,3-4309
6500,1-1143
6501,3-6206
6502,7-1244
6503,3-7247
6504,5-5952
6505,3-7351
6506,3-0173
6507,5-2409
6508,8-4491
6509,5-2354
6510,8-3436
6511,8-1068
6512,8-2419
6513,1-8673
6514,8-5332
6515,2-7686
6516,3-7476
6517,4-0684
6518,4-6646
6519,8-2243
6520,1-1227
6521,6-7793
6522,1-5853
6523,5-6793
6524,8-7217
6525,6-3917
6526,1-4655
6527,3-0942
6528,8-6690
6529,1-3225
6530,4-9045
6531,1-2525
6532,6-4183
6533,4-1899
6534,7-1223
6535,2-9612
6536,5-2662
6537,8-4457
6538,1-1431
6539,2-4998
6540,1-5515
6541,1-7966
6542,8-6771
6543,6-5360
6544,2-9205
6545,8-5124
6546,6-8838
6547,3-1199
6548,6-8380
6549,1-2113
6550,5-1005
6551,7-3594
6552,1-1571
6553,8-7595
6554,6-1949
6555,7-2700
6556,1-2719
6557,6-6025
6558,1-6594
6559,1-9524
6560,1-0325
6561,3-9621
6562,8-0048
6563,1-5856
6564,3-4777
6565,8-4044
6566,2-5978
6567,7-1765
6568,3-1897
6569,7-9079
6570,5-9742
6571,4-4381
6572,2-5696
6573,6-4334
6574,7-7303
6575,2-9257
6576,1-7046
6577,6-3122
6578,5-5186
6579,1-5863
6580,7-4784
6581,7-9180
6582,5-4474
6583,6-3658
6584,7-2305
6585,7-8902
6586,6-2461
6587,8-5083
6588,4-1995
6589,8-5282
6590,7-9736
6591,6-9544
6592,5-9272
6593,5-5487
6594,4-6392
6595,4-4844
6596,1-1499
6597,2-3465
6598,8-9369
6599,3-6044
6600,5-6573
6601,4-9725
6602,8-1674
6603,8-3925
6604,1-2190
6605,8-5483
6606,3-1888
6607,3-8795
6608,3-3429
6609,1-9963
6610,5-8814
6611,3-0055
6612,8-8418
6613,2-8092
6614,2-9505
6615,1-2470
6616,8-4104
6617,5-2098
6618,5-2442
6619,6-2570
6620,8-7444
6621,5-9815
6622,1-8143
6623,8-8790
6624,1-1023
6625,2-5539
6626,1-4877
6627,7-9513
6628,3-3021
6629,3-1844
6630,8-0456
6631,6-2910
6632,8-9360
6633,7-6160
6634,3-6277
6635,3-8315
6636,2-1287
6637,3-0019
6638,7-7794
6639,8-8359
6640,8-8380
6641,3-0058
6642,3-5860
6643,6-7389
6644,8-4691
6645,4-9091
6646,5-6066
6647,6-5637
6648,1-2305
6649,6-3339
6650,1-3398
6651,7-0179
6652,1-7736
6653,3-6446
6654,8-2069
6655,2-2778
6656,6-8134
6657,3-0891
6658,6-0982
6659,2-7555
6660,8-4531
6661,1-0863
6662,4-2282
6663,5-1053
6664,7-3797
6665,4-7289
6666,5-9168
6667,7-2862
6668,6-9887
6669,5-2001
6670,8-0781
6671,8-4444
6672,6-0810
6673,8-0380
6674,8-4849
6675,5-4875
6676,6-6048
6677,7-4277
6678,1-4716
6679,5-6179
6680,6-4549
6681,5-6556
6682,5-7703
6683,8-3655
6684,5-5597
6685,1-9643
6686,3-5950
6687,5-7809
6688,3-2559
6689,8-7254
6690,1-1436
6691,2-0098
6692,3-0166
6693,3-8417
6694,6-0826
6695,6-8837
6696,4-1439
6697,8-8094
6698,1-2028
6699,6-3307
6700,3-0163
6701,7-0976
6702,1-7837
6703,3-4075
6704,4-2539
6705,3-4270
6706,1-8151
6707,1-7988
6708,1-1898
6709,6-3914
6710,7-8239
6711,6-7651
6712,3-7401
6713,2-6573
6714,5-6674
6715,5-4359
6716,6-9459
6717,7-3323
6718,2-2388
6719,8-2458
6720,1-9455
6721,1-4137
6722,4-5954
6723,6-1233
6724,7-1356
6725,5-0265
6726,4-0141
6727,1-5897
6728,8-7417
6729,7-5855
6730,7-2760
6731,3-9909
6732,7-3695
6733,4-0349
6734,7-4774
6735,7-6278
6736,5-1398
6737,1-6399
6738,1-1521
6739,5-2116
6740,5-9309
6741,8-6887
6742,8-0097
6743,7-2815
6744,6-2576
6745,8-5828
6746,3-8006
6747,4-1242
6748,5-2903
6749,8-0894
6750,5-5684
6751,8-9464
6752,6-4290
6753,3-7922
6754,3-8113
6755,6-6419
6756,3-6335
6757,3-1780
6758,1-8244
6759,5-8783
6760,2-1752
6761,3-9243
6762,5-1282
6763,7-8607
6764,7-9378
6765,6-0286
6766,4-4663
6767,1-0699
6768,4-4280
6769,5-7804
6770,4-0587
6771,6-0595
6772,4-1187
6773,5-7743
6774,4-9446
6775,6-2042
6776,8-9250
6777,3-4707
6778,7-0065
6779,2-1241
6780,8-7015
6781,6-4880
6782,6-7285
6783,1-3313
6784,4-8835
6785,7-6845
6786,1-6633
6787,2-0188
6788,1-5225
6789,1-6071
6790,1-4317
6791,1-1568
6792,6-6838
6793,1-1194
6794,1-5373
6795,8-4614
6796,7-1797
6797,4-8840
6798,2-0980
6799,1-6642
6800,3-4530
6801,8-0042
6802,5-2492
6803,3-4078
6804,5-6465
6805,3-0296
6806,6-2027
6807,7-9498
6808,5-6411
6809,2-2789
6810,6-7019
6811,2-6496
6812,7-9997
6813,5-2774
6814,2-4771
6815,1-1911
6816,2-2367
6817,7-7723
6818,1-2229
6819,6-6328
6820,3-5691
6821,8-7199
6822,6-2462
6823,7-8670
6824,8-0122
6825,8-0471
6826,8-0434
6827,1-5536
6828,7-4256
6829,4-0263
6830,5-0540
6831,5-8119
6832,5-8976
6833,7-7860
6834,6-7727
6835,2-2052
6836,2-4540
6837,7-5919
6838,6-4732
6839,7-9451
6840,3-9440
6841,5-2002
6842,7-6216
6843,6-7263
6844,8-9640
6845,6-7659
6846,8-5126
6847,6-9472
6848,5-8279
6849,6-7235
6850,7-0491
6851,7-7693
6852,3-9669
6853,6-2047
6854,7-8521
6855,5-3064
6856,7-8851
6857,8-3028
6858,8-7479
6859,6-4418
6860,7-8601
6861,6-4556
6862,6-9617
6863,1-0713
6864,8-1432
6865,4-2361
6866,4-5952
6867,1-9506
6868,4-3866
6869,3-9159
6870,1-9188
6871,8-1488
6872,7-3112
6873,5-6280
6874,2-7144
6875,1-8189
6876,3-3507
6877,1-3064
6878,3-5952
6879,8-2089
6880,7-5180
6881,4-4561
6882,8-1023
6883,8-0041
6884,5-9701
6885,8-6538
6886,1-9699
6887,2-0291
6888,1-8239
6889,4-8982
6890,5-8214
6891,1-2903
6892,2-7669
6893,8-1873
6894,3-1171
6895,6-0476
6896,7-2173
6897,3-3361
6898,2-7593
6899,1-6420
6900,4-2478
6901,4-5145
6902,7-4552
6903,5-3740
6904,3-5459
6905,6-7511
6906,6-8408
6907,7-5313
6908,1-3395
6909,6-7610
6910,5-4043
6911,3-1520
6912,8-0900
6913,7-5697
6914,6-1325
6915,8-9099
6916,5-8781
6917,3-4194
6918,3-5898
6919,6-1351
6920,2-1847
6921,6-1590
6922,1-4970
6923,4-3289
6924,2-0955
6925,7-9687
6926,5-0772
6927,7-2153
6928,1-5729
6929,8-2375
6930,5-1113
6931,5-3484
6932,8-9867
6933,8-5935
6934,5-6187
6935,4-9669
6936,1-8492
6937,2-7447
6938,1-5285
6939,7-6659
6940,2-2140
6941,3-3631
6942,5-5648
6943,8-9931
6944,4-2046
6945,8-5631
6946,3-0875
6947,3-1433
6948,2-1682
6949,7-8568
6950,4-3571
6951,7-2567
6952,5-6721
6953,7-5849
6954,8-1953
6955,6-2807
6956,7-4451
6957,5-6133
6958,2-8455
6959,1-6477
6960,8-8913
6961,3-4385
6962,3-9527
6963,2-3467
6964,5-8613
6965,4-8259
6966,1-9917
6967,7-7244
6968,3-1826
6969,4-7043
6970,3-2985
6971,6-1255
6972,4-9653
6973,6-2038
6974,6-4268
6975,7-3925
6976,6-4898
6977,3-7068
6978,3-6029
6979,8-7521
6980,6-4472
6981,7-7605
6982,2-6264
6983,6-9755
6984,1-6607
6985,1-2904
6986,3-5243
6987,2-2439
6988,5-6255
6989,8-6710
6990,6-3965
6991,8-9239
6992,7-3464
6993,6-4095
6994,6-0712
6995,4-1561
6996,4-4641
6997,6-9519
6998,5-3624
6999,8-7334
7000,4-5266
7001,8-8856
7002,2-5167
7003,8-3918
7004,4-8974
7005,5-8025
7006,1-8856
7007,7-4461
7008,1-8779
7009,5-7103
7010,4-7589
7011,8-8349
7012,6-8536
7013,1-5526
7014,8-7111
7015,7-2360
7016,3-9626
7017,5-9353
7018,7-5086
7019,2-2848
7020,6-4252
7021,6-1003
7022,2-3041
7023,7-4687
7024,2-1766
7025,6-8685
7026,3-4496
7027,5-0557
7028,4-3341
7029,4-0181
7030,8-2992
7031,5-0892
7032,1-5770
7033,7-0251
7034,7-8678
7035,8-3443
7036,2-7888
7037,1-1954
7038,2-6746
7039,3-0502
7040,6-7309
7041,8-0650
7042,3-9858
7043,3-2468
7044,5-8149
7045,5-1093
7046,6-6082
7047,5-0015
7048,7-5978
7049,7-4490
7050,8-2808
7051,5-6630
7052,7-5901
7053,6-5371
7054,2-1940
7055,6-5275
7056,4-5581
7057,3-3008
7058,5-0839
7059,6-9130
7060,7-0717
7061,6-8224
7062,8-5883
7063,4-9770
7064,5-4841
7065,7-6537
7066,1-0051
7067,7-4420
7068,5-3776
7069,4-8053
7070,8-0765
7071,4-5869
7072,7-6314
7073,3-5333
7074,7-6245
7075,4-3151
7076,2-0844
7077,5-5973
7078,8-9818
7079,2-7373
7080,5-1721
7081,6-4505
7082,4-6581
7083,6-8750
7084,3-8569
7085,8-2532
7086,7-6353
7087,6-9574
7088,2-8539
7089,5-5682
7090,4-9466
7091,4-6739
7092,6-6612
7093,2-5749
7094,3-7104
7095,6-6031
7096,5-2881
7097,4-3093
7098,3-4379
7099,5-5864
7100,2-5382
7101,7-5464
7102,7-1135
7103,7-5663
7104,6-7638
7105,4-8944
7106,7-9574
7107,5-2954
7108,2-9481
7109,6-0297
7110,4-0858
7111,7-2874
7112,6-5640
7113,8-7252
7114,7-1281
7115,5-5047
7116,3-4688
7117,6-2938
7118,5-6929
7119,4-6668
7120,4-1360
7121,1-5302
7122,3-0470
7123,8-6229
7124,8-0472
7125,1-0914
7126,8-5983
7127,3-3969
7128,6-6038
7129,2-8160
7130,2-5160
7131,1-1004
7132,5-1046
7133,5-6927
7134,4-5839
7135,3-3161
7136,8-0491
7137,8-1018
7138,3-6643
7139,5-9789
7140,3-9539
7141,6-5686
7142,4-3451
7143,8-4344
7144,5-2980
7145,8-8040
7146,3-7319
7147,1-3897
7148,5-9414
7149,1-5258
7150,7-0514
7151,5-3511
7152,5-1080
7153,6-6883
7154,8-3189
7155,8-2926
7156,5-6780
7157,8-8761
7158,8-8069
7159,7-2699
7160,7-4844
7161,7-8809
7162,7-5466
7163,6-9884
7164,1-0770
7165,5-8521
7166,7-3793
7167,3-2699
7168,8-7098
7169,6-3456
7170,5-4991
7171,2-9547
7172,5-6897
7173,3-9807
7174,3-5895
7175,6-3421
7176,7-2715
7177,7-5455
7178,8-5394
7179,1-3963
7180,1-0549
7181,3-7189
7182,8-3544
7183,4-0882
7184,7-5859
7185,6-8653
7186,7-5014
7187,6-2517
7188,4-7467
7189,8-4124
7190,8-7022
7191,3-3081
7192,6-7370
7193,3-2072
7194,5-7787
7195,2-9762
7196,6-6593
7197,3-8359
7198,8-7128
7199,6-2278
7200,7-2417
7201,7-8690
7202,5-3559
7203,3-1194
7204,6-3784
7205,1-8467
7206,6-7632
7207,6-2739
7208,2-9968
7209,8-7563
7210,6-6315
7211,8-0757
7212,7-4796
7213,7-0620
7214,6-6494
7215,8-8506
7216,7-5974
7217,8-1150
7218,8-3464
7219,5-9124
7220,1-9627
7221,2-3066
7222,6-3961
7223,7-1017
7224,6-0164
7225,8-2575
7226,3-0343
7227,8-3285
7228,6-2512
7229,8-7560
7230,2-3758
7231,5-1725
7232,4-8844
7233,5-1948
7234,8-4191
7235,1-2650
7236,8-1568
7237,5-2430
7238,7-4797
7239,3-1643
7240,5-2623
7241,4-0941
7242,8-0402
7243,1-4732
7244,6-0479
7245,1-9603
7246,5-0597
7247,7-0692
7248,2-7491
7249,8-2254
7250,5-9435
7251,8-8274
7252,5-6180
7253,5-6652
7254,8-1516
7255,6-6885
7256,7-6812
7257,1-4660
7258,8-2082
7259,1-2227
7260,5-3592
7261,2-3552
7262,5-1423
7263,6-1555
7264,6-5984
7265,4-1990
7266,5-0558
7267,3-3477
7268,5-3408
7269,1-0649
7270,6-6427
7271,1-3372
7272,3-0345
7273,3-9501
7274,1-5883
7275,5-8120
7276,8-7676
7277,7-4179
7278,5-9680
7279,1-6586
7280,7-7525
7281,8-0080
7282,8-3209
7283,6-9819
7284,7-9412
7285,5-3579
7286,7-9334
7287,3-3010
7288,7-8919
7289,1-9537
7290,2-3941
7291,2-4179
7292,6-8355
7293,1-0102
7294,1-1737
7295,7-2495
7296,2-2892
7297,8-3616
7298,3-8409
7299,2-7079
7300,7-1808
7301,4-0470
7302,3-3020
7303,8-6985
7304,5-2307
7305,8-1644
7306,3-0258
7307,2-1355
7308,3-7466
7309,5-5874
7310,3-2306
7311,7-2124
7312,6-6828
7313,2-6267
7314,2-1352
7315,3-7574
7316,4-6985
7317,8-6025
7318,1-6492
7319,1-7148
7320,6-0736
7321,5-8825
7322,3-7910
7323,6-1095
7324,7-0989
7325,1-4954
7326,4-8477
7327,8-7555
7328,7-6060
7329,3-5383
7330,2-9719
7331,3-2333
7332,3-7025
7333,6-4575
7334,1-8235
7335,7-6047
7336,7-7965
7337,3-6911
7338,6-0074
7339,1-8636
7340,6-4958
7341,3-8153
7342,5-4048
7343,2-4557
7344,8-5151
7345,6-0590
7346,1-6180
7347,6-4615
7348,3-7753
7349,4-3039
7350,6-8842
7351,5-3104
7352,5-5755
7353,7-8780
7354,8-7901
7355,6-5156
7356,2-7796
7357,1-1948
7358,3-4513
7359,1-6885
7360,7-0083
7361,4-6877
7362,5-9234
7363,1-6826
7364,6-5903
7365,4-2988
7366,8-5731
7367,5-7200
7368,6-1952
7369,7-3652
7370,4-9208
7371,8-0051
7372,6-0916
7373,4-0973
7374,7-1955
7375,5-5574
7376,3-5429
7377,8-4955
7378,3-0167
7379,8-0926
7380,3-1861
7381,5-8193
7382,1-0684
7383,1-0644
7384,7-9965
7385,7-7080
7386,3-9482
7387,6-3820
7388,8-3866
7389,7-3813
7390,3-7597
7391,8-7517
7392,8-0195
7393,8-0312
7394,3-3668
7395,4-7994
7396,4-6998
7397,1-4817
7398,3-0651
7399,2-8999
7400,1-4594
7401,3-5226
7402,8-4142
7403,5-1798
7404,7-7280
7405,7-2400
7406,5-5414
7407,3-9370
7408,6-7937
7409,3-7016
7410,5-7998
7411,3-1268
7412,5-0899
7413,8-6419
7414,4-1394
7415,4-1965
7416,4-2300
7417,1-7672
7418,1-3734
7419,7-1436
7420,3-7770
7421,4-5476
7422,5-6265
7423,2-8523
7424,1-7888
7425,8-1580
7426,6-3732
7427,8-6687
7428,2-1758
7429,5-3967
7430,1-2706
7431,3-7218
7432,4-1260
7433,1-7165
7434,4-5750
7435,3-9125
7436,8-1245
7437,3-2566
7438,2-9566
7439,4-1348
7440,1-9023
7441,7-9901
7442,7-3371
7443,5-0770
7444,1-0270
7445,1-4294
7446,3-5385
7447,7-7690
7448,5-9056
7449,6-0049
7450,5-5247
7451,8-9361
7452,1-9990
7453,7-2519
7454,4-7361
7455,8-8703
7456,5-4435
7457,1-2049
7458,5-3081
7459,3-6567
7460,7-0901
7461,6-7161
7462,6-1190
7463,4-6045
7464,5-9541
7465,2-2788
7466,3-8627
7467,7-5408
7468,1-2814
7469,6-1745
7470,2-0086
7471,7-2008
7472,1-8300
7473,3-3666
7474,2-3151
7475,7-5398
7476,3-0581
7477,6-3115
7478,8-4905
7479,8-5741
7480,5-4573
7481,5-7966
7482,5-6590
7483,8-1534
7484,7-0875
7485,1-2059
7486,7-6491
7487,5-6563
7488,7-5011
7489,3-8216
7490,3-7771
7491,6-3866
7492,7-3724
7493,1-8094
7494,7-7600
7495,8-5200
7496,8-6934
7497,6-5622
7498,1-0535
7499,2-3100
7500,1-7784
7501,1-5737
7502,7-2550
7503,1-4223
7504,4-0992
7505,3-6310
7506,7-5678
7507,4-8769
7508,7-1174
7509,3-7862
7510,2-3868
7511,4-3955
7512,8-5510
7513,4-1139
7514,8-1501
7515,3-1787
7516,7-4473
7517,7-6327
7518,1-5614
7519,3-2970
7520,7-7505
7521,8-1900
7522,1-2501
7523,4-0965
7524,3-4810
7525,3-8232
7526,8-5484
7527,4-5763
7528,8-5030
7529,6-0345
7530,2-7249
7531,4-3280
7532,7-0062
7533,7-2714
7534,1-0543
7535,1-5814
7536,7-1595
7537,8-3394
7538,8-7656
7539,8-0846
7540,4-4499
7541,7-6311
7542,6-7739
7543,8-1735
7544,3-2857
7545,2-9665
7546,1-5789
7547,5-1964
7548,3-4188
7549,3-6960
7550,6-5281
7551,7-2289
7552,2-5087
7553,4-0542
7554,8-1421
7555,1-5471
7556,1-2608
7557,8-8924
7558,5-2955
7559,8-0685
7560,2-8467
7561,3-0708
7562,2-8696
7563,6-5850
7564,7-4122
7565,8-0501
7566,8-5639
7567,5-0423
7568,2-2593
7569,1-2971
7570,7-9911
7571,6-6486
7572,4-0493
7573,4-0847
7574,5-2718
7575,1-5859
7576,7-0610
7577,5-6649
7578,2-1198
7579,2-6885
7580,7-9491
7581,1-9082
7582,2-5788
7583,1-5866
7584,3-7528
