,lead
13353,5-6419
13354,4-3370
13355,3-3500
13356,4-5092
13357,2-4000
13358,1-7016
13359,8-2114
13360,6-0975
13361,6-9792
13362,8-5022
13363,2-7952
13364,5-5765
13365,4-8447
13366,8-6581
13367,8-3117
13368,3-3796
13369,4-2311
13370,3-7980
13371,2-7784
13372,2-1200
13373,5-7175
13374,3-5827
13375,7-5295
13376,7-3701
13377,8-7616
13378,4-2457
13379,6-7050
13380,2-0742
13381,8-7291
13382,3-0404
13383,6-3860
13384,3-8974
13385,3-2114
13386,8-9455
13387,8-2750
13388,2-6857
13389,8-4907
13390,4-7597
13391,1-4339
13392,3-1428
13393,8-1414
13394,8-8677
13395,1-3167
13396,1-1263
13397,8-7521
13398,1-4703
13399,5-3269
13400,5-8606
13401,7-0319
13402,5-0406
13403,4-0455
13404,2-2764
13405,2-3775
13406,6-2151
13407,1-9952
13408,7-3992
13409,3-5446
13410,8-3350
13411,1-4360
13412,5-7242
13413,1-6091
13414,5-6592
13415,4-4286
13416,3-1891
13417,4-0954
13418,8-8120
13419,5-1963
13420,7-6832
13421,2-5250
13422,1-0430
13423,3-2992
13424,6-1043
13425,8-4536
13426,7-3669
13427,2-3608
13428,5-8780
13429,7-2366
13430,2-3700
13431,3-5351
13432,2-9323
13433,4-3632
13434,3-2892
13435,4-7574
13436,2-4280
13437,3-5799
13438,2-3366
13439,5-0949
13440,4-6764
13441,4-2105
13442,5-1910
13443,8-0249
13444,6-5067
13445,3-7965
13446,7-4509
13447,2-9892
13448,2-4674
13449,7-5798
13450,6-6172
13451,6-0756
13452,3-9568
13453,2-6574
13454,8-4818
13455,5-7377
13456,3-4834
13457,5-8013
13458,1-9959
13459,2-5236
13460,3-0825
13461,6-7640
13462,8-1661
13463,6-3000
13464,7-3440
13465,5-0966
13466,6-0835
13467,2-6068
13468,2-4465
13469,1-7668
13470,7-1562
13471,2-0755
13472,8-9790
13473,3-9545
13474,6-9993
13475,4-6936
13476,4-3318
13477,3-0924
13478,4-1203
13479,1-1925
13480,3-5278
13481,5-2388
13482,8-0193
13483,6-0187
13484,4-2002
13485,5-3157
13486,3-3177
13487,6-4599
13488,7-4972
13489,4-1246
13490,1-2901
13491,2-6197
13492,2-3418
13493,8-4821
13494,2-8593
13495,2-7831
13496,2-8695
13497,7-1269
13498,3-1817
13499,5-4845
13500,2-8477
13501,2-2668
13502,7-1207
13503,5-3994
13504,2-9847
13505,6-1785
13506,2-5926
13507,2-3943
13508,3-4037
13509,2-2309
13510,6-7381
13511,7-0060
13512,7-8177
13513,2-0944
13514,8-1110
13515,8-1856
13516,2-9794
13517,7-5712
13518,6-8556
13519,8-5783
13520,5-6265
13521,1-0610
13522,5-2324
13523,7-1141
13524,2-9954
13525,5-0799
13526,4-6959
13527,8-3328
13528,6-9424
13529,8-4458
13530,2-0103
13531,1-9170
13532,3-6436
13533,7-5650
13534,4-1394
13535,2-6538
13536,7-6337
13537,8-7095
13538,6-0197
13539,3-1798
13540,2-9359
13541,2-0006
13542,2-8829
13543,4-8678
13544,1-6825
13545,7-8503
13546,4-2850
13547,7-2130
13548,2-0833
13549,2-5819
13550,6-9063
13551,7-2560
13552,5-8404
13553,7-4053
13554,4-4216
13555,4-4153
13556,8-5727
13557,8-6409
13558,1-3758
13559,5-4345
13560,3-1738
13561,2-8340
13562,2-8788
13563,2-9407
13564,3-4630
13565,6-4562
13566,8-2329
13567,6-9910
13568,2-8683
13569,8-3118
13570,7-9966
13571,8-3376
13572,4-4099
13573,8-8862
13574,5-8224
13575,1-8878
13576,7-3869
13577,7-9469
13578,1-1123
13579,8-1576
13580,1-6099
13581,4-8118
13582,4-8059
13583,2-9234
13584,3-5717
13585,6-0841
13586,4-5777
13587,1-5549
13588,5-0319
13589,1-4269
13590,4-2664
13591,1-8538
13592,6-8187
13593,8-8066
13594,3-7280
13595,4-4529
13596,3-7218
13597,2-1291
13598,7-9669
13599,8-9179
13600,7-3557
13601,4-9884
13602,7-7200
13603,3-4643
13604,1-9069
13605,2-0577
13606,2-7977
13607,3-1554
13608,4-5375
13609,4-3102
13610,4-0060
13611,6-2005
13612,3-4180
13613,8-9324
13614,5-7858
13615,8-3122
13616,7-9838
13617,1-3077
13618,8-2337
13619,4-2679
13620,2-1702
13621,4-8311
13622,6-8903
13623,8-4685
13624,2-4495
13625,7-5999
13626,7-0988
13627,6-1646
13628,2-6801
13629,4-3407
13630,8-7033
13631,8-5119
13632,1-5854
13633,1-0164
13634,2-7518
13635,4-1490
13636,2-5482
13637,4-4629
13638,8-9269
13639,5-6429
13640,1-6423
13641,8-5647
13642,5-6487
13643,4-3391
13644,2-2667
13645,1-6012
13646,8-7666
13647,6-2224
13648,8-5378
13649,4-8240
13650,1-1274
13651,6-8059
13652,1-0097
13653,1-7410
13654,5-7050
13655,8-8728
13656,5-0066
13657,8-1990
13658,1-5375
13659,3-5428
13660,1-0307
13661,8-8026
13662,7-5283
13663,4-5724
13664,6-1434
13665,6-0267
13666,6-7996
13667,5-2777
13668,7-1836
13669,2-8889
13670,4-9371
13671,4-8675
13672,4-6504
13673,1-5439
13674,4-3555
13675,1-5345
13676,4-5737
13677,7-9238
13678,2-4988
13679,4-8514
13680,4-4497
13681,7-6213
13682,1-8923
13683,7-9561
13684,6-2728
13685,1-7186
13686,5-9669
13687,5-6893
13688,5-7882
13689,3-7052
13690,2-5558
13691,8-4583
13692,1-7459
13693,1-7453
13694,7-2584
13695,6-8619
13696,6-8630
13697,2-2715
13698,6-3459
13699,8-7617
13700,3-6638
13701,3-3349
13702,3-6002
13703,1-0851
13704,4-4192
13705,8-7968
13706,2-8173
13707,6-6449
13708,1-0260
13709,1-2660
13710,4-7169
13711,6-2483
13712,8-3720
13713,6-8348
13714,7-6583
13715,7-4348
13716,4-7647
13717,3-1892
13718,3-0894
13719,1-6249
13720,6-6014
13721,5-0706
13722,5-0368
13723,8-6430
13724,4-4769
13725,7-2329
13726,3-7247
13727,4-9845
13728,8-9459
13729,3-2952
13730,6-3548
13731,5-0699
13732,8-9629
13733,2-8098
13734,2-4917
13735,1-6989
13736,1-6634
13737,5-0510
13738,8-0883
13739,3-1174
13740,6-7972
13741,5-7954
13742,1-0418
13743,8-5878
13744,1-1468
13745,5-9322
13746,8-9965
13747,1-5790
13748,3-7376
13749,5-0336
13750,2-9668
13751,8-4998
13752,6-6605
13753,3-9680
13754,8-5811
13755,5-7187
13756,2-7512
13757,1-5442
13758,1-0030
13759,8-9619
13760,1-4720
13761,6-2747
13762,1-2279
13763,6-9076
13764,4-0069
13765,3-8334
13766,8-2559
13767,8-4036
13768,5-4090
13769,2-8404
13770,8-1321
13771,4-7277
13772,5-8882
13773,2-7996
13774,3-6000
13775,6-3082
13776,7-4531
13777,1-8062
13778,5-6335
13779,6-8289
13780,1-3850
13781,5-9391
13782,4-5233
13783,3-1384
13784,3-9320
13785,4-6068
13786,7-5142
13787,2-6486
13788,1-2036
13789,5-7935
13790,3-3958
13791,8-6123
13792,6-5242
13793,4-9205
13794,3-1027
13795,2-1720
13796,1-9098
13797,3-6497
13798,6-6310
13799,7-4119
13800,4-6057
13801,3-3192
13802,7-9957
13803,4-6941
13804,8-9521
13805,2-8934
13806,8-4316
13807,5-7333
13808,2-4605
13809,2-0181
13810,6-9449
13811,5-4641
13812,3-6573
13813,2-0469
13814,8-9001
13815,7-1267
13816,1-7182
13817,6-4172
13818,8-9460
13819,1-8338
13820,8-5699
13821,4-0261
13822,6-3305
13823,7-5249
13824,2-2638
13825,4-6588
13826,7-4513
13827,2-6496
13828,5-9997
13829,7-2639
13830,3-5978
13831,7-7785
13832,5-6430
13833,7-7542
13834,4-5246
13835,1-4723
13836,5-7396
13837,8-4177
13838,5-0360
13839,4-3292
13840,7-7599
13841,1-5708
13842,4-3712
13843,3-8111
13844,3-0376
13845,4-2696
13846,6-2562
13847,6-5680
13848,4-4737
13849,1-3459
13850,7-8090
13851,1-1222
13852,4-1384
13853,5-1205
13854,5-9984
13855,7-8796
13856,6-7153
13857,5-4396
13858,1-2752
13859,6-2913
13860,5-6875
13861,7-3751
13862,6-5317
13863,4-5174
13864,6-3916
13865,1-6271
13866,1-1093
13867,4-3446
13868,2-6958
13869,8-5511
13870,4-7200
13871,1-7933
13872,4-8930
13873,5-5259
13874,5-1636
13875,4-8942
13876,4-8424
13877,8-0844
13878,6-3008
13879,5-5807
13880,3-6859
13881,5-5267
13882,8-4209
13883,8-9410
13884,7-4443
13885,1-1735
13886,3-6864
13887,8-9880
13888,7-4682
13889,4-2009
13890,7-1536
13891,7-6174
13892,6-6355
13893,5-5826
13894,2-4134
13895,5-3579
13896,2-9963
13897,6-1330
13898,3-2062
13899,8-2653
13900,1-9039
13901,6-2572
13902,3-9433
13903,7-7640
13904,7-4785
13905,5-2191
13906,8-1155
13907,7-1452
13908,7-4974
13909,4-4397
13910,8-6029
13911,7-7416
13912,2-1266
13913,7-9985
13914,1-0216
13915,1-8400
13916,8-2680
13917,7-8941
13918,5-5485
13919,3-7324
13920,7-8544
13921,8-7502
13922,3-4641
13923,4-9488
13924,5-3854
13925,6-1255
13926,4-4209
13927,1-8781
13928,6-3094
13929,1-9464
13930,5-6744
13931,7-7481
13932,6-2713
13933,7-4818
13934,4-2295
13935,5-7973
13936,3-4879
13937,6-8486
13938,6-5928
13939,4-6505
13940,5-0751
13941,4-4713
13942,5-8462
13943,7-2262
13944,8-4778
13945,3-6899
13946,1-4224
13947,2-8057
13948,2-6124
13949,2-1551
13950,3-2334
13951,8-2396
13952,7-7058
13953,6-4104
13954,1-1916
13955,8-0468
13956,8-8918
13957,8-2425
13958,8-3674
13959,2-0685
13960,4-6737
13961,6-2319
13962,2-3901
13963,6-0829
13964,2-0669
13965,4-0329
13966,2-8344
13967,8-0907
13968,2-7267
13969,6-4073
13970,3-4580
13971,2-9589
13972,6-6330
13973,8-7417
13974,8-9229
13975,2-3639
13976,2-9318
13977,8-3643
13978,1-2254
13979,2-7541
13980,8-0572
13981,7-4301
13982,3-6585
13983,4-9088
13984,4-7585
13985,5-1773
13986,6-1640
13987,7-3552
13988,1-3812
13989,7-6497
13990,7-0496
13991,1-7120
13992,8-9548
13993,6-1427
13994,2-9279
13995,7-6377
13996,4-3540
13997,7-9093
13998,4-9722
13999,7-4113
14000,8-8363
14001,7-3237
14002,5-3297
14003,2-6210
14004,1-9372
14005,5-3295
14006,6-8233
14007,3-2525
14008,4-5352
14009,8-3000
14010,2-7260
14011,4-9208
14012,8-6052
14013,5-4589
14014,4-0337
14015,4-2107
14016,1-1176
14017,5-0047
14018,5-0306
14019,3-1088
14020,5-3888
14021,3-9157
14022,2-5516
14023,2-5499
14024,6-5377
14025,5-4679
14026,8-2041
14027,2-1403
14028,6-5412
14029,8-4155
14030,5-8401
14031,5-2545
14032,8-1718
14033,2-4630
14034,6-3005
14035,2-4292
14036,2-1583
14037,3-6838
14038,6-6516
14039,2-1386
14040,5-6773
14041,1-3863
14042,1-4824
14043,8-5318
14044,8-7650
14045,5-7855
14046,8-3221
14047,7-0812
14048,3-3340
14049,1-6987
14050,1-0425
14051,3-0830
14052,7-0627
14053,1-8103
14054,5-1095
14055,1-4958
14056,4-6711
14057,3-7018
14058,7-7766
14059,3-3072
14060,3-5505
14061,4-1768
14062,4-7030
14063,3-3808
14064,3-4622
14065,7-3325
14066,8-6275
14067,4-7666
14068,4-4964
14069,5-6531
14070,3-0256
14071,7-1199
14072,4-8308
14073,3-3793
14074,4-2689
14075,4-7546
14076,8-4067
14077,7-3244
14078,6-3186
14079,7-7208
14080,1-2748
14081,7-5438
14082,5-7980
14083,1-2361
14084,1-6693
14085,8-2635
14086,2-5590
14087,6-9847
14088,7-7733
14089,6-8453
14090,4-2398
14091,5-7637
14092,2-7430
14093,7-5062
14094,7-4457
14095,8-4740
14096,2-4520
14097,5-4504
14098,4-9723
14099,2-2822
14100,7-2345
14101,7-5676
14102,4-2596
14103,3-0947
14104,3-8323
14105,2-7025
14106,8-7491
14107,8-0817
14108,3-7402
14109,1-4852
14110,4-0612
14111,4-0061
14112,8-2503
14113,1-2241
14114,1-6514
14115,1-3618
14116,1-6952
14117,5-2550
14118,8-5749
14119,6-6251
14120,8-3102
14121,8-0539
14122,2-5909
14123,5-0504
14124,7-3156
14125,1-5209
14126,1-4491
14127,7-8328
14128,7-5335
14129,5-2745
14130,5-1942
14131,4-9123
14132,7-3772
14133,2-8512
14134,8-0596
14135,3-8799
14136,3-2622
14137,8-0972
14138,4-4677
14139,5-3129
14140,1-7622
14141,4-9437
14142,1-9247
14143,1-5250
14144,6-2066
14145,2-8772
14146,5-0200
14147,1-2411
14148,3-3676
14149,1-0267
14150,3-0814
14151,7-9012
14152,5-0182
14153,4-1424
14154,7-1014
14155,1-1305
14156,5-0194
14157,1-1830
14158,1-0191
14159,1-2751
14160,4-4029
14161,5-5957
14162,5-1799
14163,2-0105
14164,3-7266
14165,8-6032
14166,7-3228
14167,2-9857
14168,2-6930
14169,1-5189
14170,4-5542
14171,2-1672
14172,8-1919
14173,3-1271
14174,7-9032
14175,3-0695
14176,2-9803
14177,3-8843
14178,2-4675
14179,2-9304
14180,3-4721
14181,3-2325
14182,7-9144
14183,6-5557
14184,2-6760
14185,5-7669
14186,7-3905
14187,3-1275
14188,3-4158
14189,1-5899
14190,6-9506
14191,5-9372
14192,6-2021
14193,1-0935
14194,5-6314
14195,2-3412
14196,2-8369
14197,7-9507
14198,2-0707
14199,1-5508
14200,5-8035
14201,2-0080
14202,2-1734
14203,7-4616
14204,8-9809
14205,3-8567
14206,7-3144
14207,3-0303
14208,6-5369
14209,6-6962
14210,2-7909
14211,6-0753
14212,3-8232
14213,3-4659
14214,3-9152
14215,2-2243
14216,1-3722
14217,8-0349
14218,1-2290
14219,4-8268
14220,5-1847
14221,5-7138
14222,3-7306
14223,2-8864
14224,6-4979
14225,1-1040
14226,6-4961
14227,3-4362
14228,5-4158
14229,7-2804
14230,8-4502
14231,1-4942
14232,6-0720
14233,2-6678
14234,8-2779
14235,1-9843
14236,2-3394
14237,7-8742
14238,5-0884
14239,8-9973
14240,8-8002
14241,1-2592
14242,7-8735
14243,1-6067
14244,1-3053
14245,5-7233
14246,8-2981
14247,8-0663
14248,7-4940
14249,7-9566
14250,1-2300
14251,4-5041
14252,5-3916
14253,4-3738
14254,6-5826
14255,2-6429
14256,3-8275
14257,7-2756
14258,3-6516
14259,2-0329
14260,5-5320
14261,2-7249
14262,5-4728
14263,6-6020
14264,5-6928
14265,6-1744
14266,4-8864
14267,3-8391
14268,8-6808
14269,5-6371
14270,6-1382
14271,2-7756
14272,6-6100
14273,8-3637
14274,6-4233
14275,3-3731
14276,8-6713
14277,5-7937
14278,3-0501
14279,1-4622
14280,4-4525
14281,3-7235
14282,5-1003
14283,7-0984
14284,2-6021
14285,3-2551
14286,6-2831
14287,3-7285
14288,6-8797
14289,2-4698
14290,8-8753
14291,6-8388
14292,4-0769
14293,6-5879
14294,3-8462
14295,6-2047
14296,5-5228
14297,8-4213
14298,2-6993
14299,1-7880
14300,1-5256
14301,5-2515
14302,7-3291
14303,2-5497
14304,1-7074
14305,3-5509
14306,5-8231
14307,1-9550
14308,5-4940
14309,2-4350
14310,8-0022
14311,3-3262
14312,8-1431
14313,5-6851
14314,8-0961
14315,5-8548
14316,3-6684
14317,4-8584
14318,2-4207
14319,1-5295
14320,3-2694
14321,1-6354
14322,6-7810
14323,4-9536
14324,6-2032
14325,7-5356
14326,4-4463
14327,1-4108
14328,7-9970
14329,8-9327
14330,4-6119
14331,2-4259
14332,4-8304
14333,3-0704
14334,7-5531
14335,2-4626
14336,1-2787
14337,6-4915
14338,6-3343
14339,4-2598
14340,3-3341
14341,1-2746
14342,1-7099
14343,7-7459
14344,7-6059
14345,1-8003
14346,3-4299
14347,1-3923
14348,2-2034
14349,4-7673
14350,1-9833
14351,1-1355
14352,3-1007
14353,2-9752
14354,7-9119
14355,8-9818
14356,2-1812
14357,5-9525
14358,2-4582
14359,1-6144
14360,3-2958
14361,4-4624
14362,4-2162
14363,1-5367
14364,5-7771
14365,1-4284
14366,6-4671
14367,2-2119
14368,1-4050
14369,3-9177
14370,3-6032
14371,7-6299
14372,8-7185
14373,1-3585
14374,5-3800
14375,3-9623
14376,2-4345
14377,8-7881
14378,6-5563
14379,1-9006
14380,7-5179
14381,7-7819
14382,5-9319
14383,4-1680
14384,4-4294
14385,2-6479
14386,4-3765
14387,2-6085
14388,3-8313
14389,6-5138
14390,8-7032
14391,2-9439
14392,8-0090
14393,6-7932
14394,7-8007
14395,1-1533
14396,5-1316
14397,1-0786
14398,3-9301
14399,4-8008
14400,8-6073
14401,5-4543
14402,5-7672
14403,8-2353
14404,8-8078
14405,4-5250
14406,8-8657
14407,7-4207
14408,5-6721
14409,2-0931
14410,4-5572
14411,2-0642
14412,7-3370
14413,5-5380
14414,8-8640
14415,8-4932
14416,3-4270
14417,4-7207
14418,8-2671
14419,7-8059
14420,4-3546
14421,5-4984
14422,4-8848
14423,4-9365
14424,1-6289
14425,3-2315
14426,4-7480
14427,2-2492
14428,5-9622
14429,5-9592
14430,3-4397
14431,8-1254
14432,6-4006
14433,5-6423
14434,7-6542
14435,3-7396
14436,8-9300
14437,4-8525
14438,2-4713
14439,3-1981
14440,5-5252
14441,1-5738
14442,3-2957
14443,2-6706
14444,8-1175
14445,6-0276
14446,3-2737
14447,1-6357
14448,4-9549
14449,7-0865
14450,4-4513
14451,5-0350
14452,4-0048
14453,6-1118
14454,8-9467
14455,1-9239
14456,6-2361
14457,1-1590
14458,8-7268
14459,2-6287
14460,2-2276
14461,6-9257
14462,6-5495
14463,1-9885
14464,4-9924
14465,5-4134
14466,7-7419
14467,5-4390
14468,8-0655
14469,8-7028
14470,2-6969
14471,5-5667
14472,2-4797
14473,1-6791
14474,3-1422
14475,2-6822
14476,8-5129
14477,2-0738
14478,2-5390
14479,6-8651
14480,3-4776
14481,6-4673
14482,6-8833
14483,6-1963
14484,1-6974
14485,2-4882
14486,1-2788
14487,3-3978
14488,1-2296
14489,3-4246
14490,7-5506
14491,6-6668
14492,3-0474
14493,1-6321
14494,6-7325
14495,1-7637
14496,1-6685
14497,6-8887
14498,7-0078
14499,7-9096
14500,3-0401
14501,4-9226
14502,6-7324
14503,3-1628
14504,6-4443
14505,4-1606
14506,1-0789
14507,2-9947
14508,7-5554
14509,5-9803
14510,5-9028
14511,4-3342
14512,7-9314
14513,5-9673
14514,5-1195
14515,6-3153
14516,7-9324
14517,8-6479
14518,2-7506
14519,2-9567
14520,4-8084
14521,5-3143
14522,7-3035
14523,1-5347
14524,1-8041
14525,4-7403
14526,6-2179
14527,6-6983
14528,7-8854
14529,1-8042
14530,2-6742
14531,3-1885
14532,1-5456
14533,7-5651
14534,5-9548
14535,8-9291
14536,1-1994
14537,7-7529
14538,4-1237
14539,4-5007
14540,7-0065
14541,8-2717
14542,3-5049
14543,5-2075
14544,2-3851
14545,7-5847
14546,7-8481
14547,6-3565
14548,2-9241
14549,6-8976
14550,3-5695
14551,3-8094
14552,1-4498
14553,7-4807
14554,3-1184
14555,1-5690
14556,6-8457
14557,1-8028
14558,4-5519
14559,5-7112
14560,5-0840
14561,4-3402
14562,6-2135
14563,5-1763
14564,1-1522
14565,3-5924
14566,5-7305
14567,6-0255
14568,1-4014
14569,5-7513
14570,6-7834
14571,4-5904
14572,5-7130
14573,5-5255
14574,3-5566
14575,3-6702
14576,3-2277
14577,3-9793
14578,5-2176
14579,7-3125
14580,7-9449
14581,7-9005
14582,1-7296
14583,4-7078
14584,2-9649
14585,2-0398
14586,4-1597
14587,5-0564
14588,8-2461
14589,7-9065
14590,2-4997
14591,1-3412
14592,4-3987
14593,3-3993
14594,2-5148
14595,8-2319
14596,8-1552
14597,8-3692
14598,5-6180
14599,6-0665
14600,7-9792
14601,2-0747
14602,7-8079
14603,6-9971
14604,8-9861
14605,1-8330
14606,2-6650
14607,1-2027
14608,2-0547
14609,1-3879
14610,7-7887
14611,6-0139
14612,8-9217
14613,5-2007
14614,5-6756
14615,5-1989
14616,1-5294
14617,6-9732
14618,1-7065
14619,6-2620
14620,6-6165
14621,4-0217
14622,8-9912
14623,4-1037
14624,1-0019
14625,5-2415
14626,3-7525
14627,4-5043
14628,5-4023
14629,7-2928
14630,7-4584
14631,2-2094
14632,2-4761
14633,7-4329
14634,1-7641
14635,6-2039
14636,8-1648
14637,6-5009
14638,8-9528
14639,5-1268
14640,1-9975
14641,5-0178
14642,4-2467
14643,7-5074
14644,7-9411
14645,7-1337
14646,3-9995
14647,3-4361
14648,7-4755
14649,6-9744
14650,2-8515
14651,3-3775
14652,4-8513
14653,3-3131
14654,6-4289
14655,2-3692
14656,4-8949
14657,1-4245
14658,7-4524
14659,8-2517
14660,3-1099
14661,1-8723
14662,6-4704
14663,6-9499
14664,6-8573
14665,2-0386
14666,1-3179
14667,5-6583
14668,7-1137
14669,8-9948
14670,7-8727
14671,2-1528
14672,6-3840
14673,2-5035
14674,7-9309
14675,8-7048
14676,4-9344
14677,3-0274
14678,1-3253
14679,2-6910
14680,4-2481
14681,8-6845
14682,8-9041
14683,5-4306
14684,5-7308
14685,3-5160
14686,8-2286
14687,7-2435
14688,1-3750
14689,8-0434
14690,7-5186
14691,4-7352
14692,8-1139
14693,8-4278
14694,1-7130
14695,8-3483
14696,1-3555
14697,5-3850
14698,7-3355
14699,7-0369
14700,4-6110
14701,5-9110
14702,4-8107
14703,7-7097
14704,8-1174
14705,2-7615
14706,2-5621
14707,6-1246
14708,2-0333
14709,2-8944
14710,7-3972
14711,3-8999
14712,8-8733
14713,5-0919
14714,8-8470
14715,3-0737
14716,7-3568
14717,6-7367
14718,4-1367
14719,6-2764
14720,8-7441
14721,3-1547
14722,7-6536
14723,2-7131
14724,8-5552
14725,3-7595
14726,1-3009
14727,2-6449
14728,1-8143
14729,1-3698
14730,3-2519
14731,8-3639
14732,2-8043
14733,8-5273
14734,7-1629
14735,3-2915
14736,4-8640
14737,6-1132
14738,8-5983
14739,7-9481
14740,6-5131
14741,3-1790
14742,6-5538
14743,7-7507
14744,7-3457
14745,2-2061
14746,3-9244
14747,3-3542
14748,8-6477
14749,7-3058
14750,6-4771
14751,8-2374
14752,2-8268
14753,4-0232
14754,5-5745
14755,8-2874
14756,1-0685
14757,2-9676
14758,6-7349
14759,6-5104
14760,1-0965
14761,5-0093
14762,3-7212
14763,1-9637
14764,7-2142
14765,6-8769
14766,3-3999
14767,4-6210
14768,6-7385
14769,8-4141
14770,3-5637
14771,7-4549
14772,7-5977
14773,8-3416
14774,7-8180
14775,1-5156
14776,4-2811
14777,1-5817
14778,4-5882
14779,5-2204
14780,6-8830
14781,6-1089
14782,5-3894
14783,1-7684
14784,4-8536
14785,1-4514
14786,8-8792
14787,3-7856
14788,5-0783
14789,4-4859
14790,2-4255
14791,1-9300
14792,8-0015
14793,8-0196
14794,8-3938
14795,3-0764
14796,4-8617
14797,2-3706
14798,7-7568
14799,7-9678
14800,1-8205
14801,6-4524
14802,1-7793
14803,7-0204
14804,3-3127
14805,6-7067
14806,2-8087
14807,8-9764
14808,4-7806
14809,4-5729
14810,4-1256
14811,8-0920
14812,2-0670
14813,5-8682
14814,8-3761
14815,4-2472
14816,6-4495
14817,6-6767
14818,6-6445
14819,5-3117
14820,4-1632
14821,2-6887
14822,3-9666
14823,1-7566
14824,6-1904
14825,8-0612
14826,3-5546
14827,7-0085
14828,5-0541
14829,5-9508
14830,2-8319
14831,4-2040
14832,6-5674
14833,7-3885
14834,6-5749
14835,3-5434
14836,3-7937
14837,5-5680
14838,5-2812
14839,7-1258
14840,5-0278
14841,1-6647
14842,6-1005
14843,1-6755
14844,4-0358
14845,5-9736
14846,3-5740
14847,2-7712
14848,2-6040
14849,5-0091
14850,4-0801
14851,1-3011
14852,7-0166
14853,2-6147
14854,3-3257
14855,3-3145
14856,1-7108
14857,8-0095
14858,7-0476
14859,7-4260
14860,1-6995
14861,1-0294
14862,8-1471
14863,5-6262
14864,5-2152
14865,5-7263
14866,5-7348
14867,1-3921
14868,7-8256
14869,1-3610
14870,3-7076
14871,2-2164
14872,2-5168
14873,5-4209
14874,1-3239
14875,8-3318
14876,5-8117
14877,6-1542
14878,7-1508
14879,7-2573
14880,4-7224
14881,1-1691
14882,7-3163
14883,2-8205
14884,1-7938
14885,8-2195
14886,3-6748
14887,3-9262
14888,6-4123
14889,8-6836
14890,8-3640
14891,8-4731
14892,6-9332
14893,5-2166
14894,5-1968
14895,5-5352
14896,5-8042
14897,6-3915
14898,5-5161
14899,7-1776
14900,8-4735
14901,7-1247
14902,6-9741
14903,3-1243
14904,6-6827
14905,2-2493
14906,6-8275
14907,5-2434
14908,6-1835
14909,6-6263
14910,7-6802
14911,1-3561
14912,6-2984
14913,4-3618
14914,4-5800
14915,6-5141
14916,8-7615
14917,2-2173
14918,1-5713
14919,7-0017
14920,3-4318
14921,8-6634
14922,8-5884
14923,2-9294
14924,1-1675
14925,5-6500
14926,3-0293
14927,8-5307
14928,4-3093
14929,6-3010
14930,8-2919
14931,4-3869
14932,3-1766
14933,4-9193
14934,3-8326
14935,5-4401
14936,7-0806
14937,6-0914
14938,5-7157
14939,5-3423
14940,7-9188
14941,1-0289
14942,1-3583
14943,2-0140
14944,7-5325
14945,2-9652
14946,4-8312
14947,4-0833
14948,2-7695
14949,2-9633
14950,8-3781
14951,5-2689
14952,6-3537
14953,1-1204
14954,1-4613
14955,2-2624
14956,6-4824
14957,3-1683
14958,4-5956
14959,5-7886
14960,7-9571
14961,8-3344
14962,6-7008
14963,1-2015
14964,1-1538
14965,4-8135
14966,3-1251
14967,7-4690
14968,2-0158
14969,3-2956
14970,4-0187
14971,4-6653
14972,8-4630
14973,2-2827
14974,6-4815
14975,2-0091
14976,3-5315
14977,7-7965
14978,5-2796
14979,4-5349
14980,6-6686
14981,1-7361
14982,6-5057
14983,2-4872
14984,6-3741
14985,4-7616
14986,1-5631
14987,7-8341
14988,8-7816
14989,6-7090
14990,3-0782
14991,4-0101
14992,4-7007
14993,3-1477
14994,6-1264
14995,4-0095
14996,1-7432
14997,6-6589
14998,4-3267
14999,8-8974
15000,2-8338
15001,2-4078
15002,8-1583
15003,1-3139
15004,3-2425
15005,2-9826
15006,5-6621
15007,6-5832
15008,7-2645
15009,8-7531
15010,8-5534
15011,1-0432
15012,6-0257
15013,6-7911
15014,1-4808
15015,2-5830
15016,3-0340
15017,8-5606
15018,8-8503
15019,7-8574
15020,7-1766
15021,5-9291
15022,5-1392
15023,4-9021
15024,2-4232
15025,1-4138
15026,6-2040
15027,3-2016
15028,1-4429
15029,8-7459
15030,7-7700
15031,3-7451
15032,8-5608
15033,3-0589
15034,5-6623
15035,8-0789
15036,8-8576
15037,1-0826
15038,4-1492
15039,2-4363
15040,6-6837
15041,5-9457
15042,5-0615
15043,2-9442
15044,1-8366
15045,1-7549
15046,1-1285
15047,5-8582
15048,1-9548
15049,5-3520
15050,6-7615
15051,2-1887
15052,4-7892
15053,5-3895
15054,2-2020
15055,1-4643
15056,1-8618
15057,7-9074
15058,3-9236
15059,1-1119
15060,2-8332
15061,3-1882
15062,1-5575
15063,5-2096
15064,2-4230
15065,2-8588
