,lead
17939,1-8408
17940,7-3504
17941,7-0144
17942,1-2605
17943,3-2208
17944,8-5560
17945,1-0918
17946,5-3098
17947,3-1086
17948,4-3857
17949,8-2221
17950,8-8508
17951,5-8706
17952,2-6344
17953,2-5192
17954,7-7994
17955,8-5860
17956,7-8328
17957,2-5333
17958,2-0124
17959,3-7233
17960,1-7420
17961,6-5995
17962,7-9486
17963,2-0723
17964,4-2555
17965,8-9165
17966,2-3961
17967,6-9634
17968,4-1630
17969,1-2981
17970,2-0109
17971,3-8544
17972,2-5840
17973,1-2209
17974,7-7393
17975,2-6662
17976,4-0664
17977,1-3683
17978,2-6352
17979,3-5900
17980,5-8049
17981,1-4055
17982,8-7555
17983,8-7618
17984,1-1563
17985,7-3240
17986,5-4725
17987,1-7678
17988,2-5032
17989,4-1996
17990,2-1905
17991,8-6347
17992,8-4973
17993,4-7048
17994,1-9389
17995,4-0261
17996,8-3511
17997,1-1818
17998,8-2531
17999,7-9765
18000,3-4478
18001,4-2037
18002,3-7788
18003,4-3027
18004,2-0282
18005,2-6664
18006,1-6132
18007,7-0016
18008,3-7612
18009,7-6560
18010,4-0374
18011,3-8568
18012,3-5548
18013,7-5425
18014,6-2803
18015,4-9407
18016,3-5818
18017,3-2235
18018,2-1433
18019,8-4170
18020,2-3334
18021,1-4843
18022,2-4327
18023,2-7301
18024,8-4559
18025,3-9852
18026,6-3743
18027,4-1203
18028,3-5587
18029,3-1312
18030,4-8552
18031,6-0298
18032,5-0806
18033,4-9761
18034,3-9520
18035,1-2519
18036,7-6656
18037,2-9274
18038,2-2728
18039,4-3571
18040,2-4215
18041,6-5896
18042,1-6106
18043,5-9631
18044,3-0277
18045,8-2419
18046,5-0721
18047,1-0197
18048,2-2661
18049,2-9312
18050,1-0032
18051,6-2014
18052,1-8544
18053,8-0445
18054,8-5334
18055,7-4189
18056,8-9823
18057,1-8534
18058,6-4407
18059,1-8890
18060,1-8151
18061,6-2405
18062,8-5720
18063,3-4885
18064,5-0439
18065,2-5488
18066,5-5798
18067,3-9704
18068,8-6880
18069,2-9479
18070,1-2696
18071,6-3808
18072,3-4283
18073,8-7923
18074,3-0447
18075,7-3566
18076,3-3371
18077,6-0579
18078,4-5132
18079,5-1862
18080,2-6267
18081,2-2867
18082,5-8875
18083,5-1896
18084,6-1267
18085,6-2305
18086,8-3416
18087,5-4439
18088,7-2612
18089,2-3830
18090,6-6526
18091,8-7508
18092,3-5105
18093,5-9185
18094,7-2495
18095,8-3480
18096,6-8562
18097,5-3817
18098,1-2702
18099,2-1899
18100,5-4198
18101,5-3506
18102,6-0858
18103,1-4114
18104,3-6994
18105,2-1098
18106,5-4626
18107,3-0385
18108,8-4669
18109,4-5177
18110,7-3408
18111,4-7903
18112,8-9278
18113,5-4208
18114,3-0859
18115,7-7704
18116,4-2380
18117,5-3714
18118,3-1380
18119,1-7901
18120,8-7383
18121,6-4517
18122,7-1014
18123,3-5563
18124,8-8615
18125,7-3857
18126,4-2300
18127,8-7351
18128,4-3629
18129,3-8100
18130,7-7065
18131,2-4172
18132,3-4580
18133,2-0594
18134,1-5668
18135,5-5450
18136,7-2651
18137,6-9028
18138,3-3495
18139,4-3318
18140,8-6345
18141,3-2454
18142,6-2726
18143,5-2185
18144,3-1728
18145,2-2720
18146,6-2465
18147,3-2311
18148,4-5939
18149,1-8568
18150,4-5454
18151,7-0909
18152,8-1597
18153,8-2500
18154,1-9129
18155,2-5974
18156,4-5122
18157,3-8882
18158,5-5197
18159,7-0168
18160,2-9383
18161,8-1527
18162,2-9173
18163,1-5180
18164,5-3626
18165,3-3651
18166,4-5411
18167,7-2025
18168,4-8163
18169,4-0662
18170,2-8513
18171,6-4415
18172,1-8939
18173,6-8973
18174,1-9343
18175,3-0388
18176,1-8846
18177,8-4817
18178,6-3988
18179,8-9387
18180,8-4210
18181,7-2762
18182,1-9548
18183,4-4435
18184,7-3813
18185,3-2031
18186,2-5661
18187,5-6659
18188,2-8942
18189,8-0291
18190,6-0149
18191,7-8253
18192,6-4458
18193,3-4747
18194,6-4245
18195,4-1363
18196,1-9244
18197,2-3923
18198,1-5849
18199,7-4921
18200,8-1777
18201,6-7153
18202,8-6210
18203,6-8691
18204,7-1749
18205,5-0246
18206,4-3181
18207,3-7628
18208,1-1571
18209,3-3155
18210,2-6291
18211,8-1422
18212,2-5494
18213,2-6263
18214,6-7254
18215,5-7482
18216,2-1897
18217,4-1281
18218,3-5553
18219,7-9206
18220,6-9490
18221,1-3164
18222,3-9664
18223,1-8068
18224,1-6308
18225,4-8895
18226,2-1825
18227,2-5665
18228,5-7411
18229,1-9633
18230,4-3920
18231,8-6126
18232,6-2049
18233,4-0209
18234,8-6015
18235,4-0248
18236,8-5348
18237,7-1112
18238,7-4876
18239,7-2953
18240,2-8534
18241,7-4869
18242,4-7111
18243,2-4111
18244,5-0795
18245,2-7331
18246,5-7890
18247,4-2702
18248,2-7292
18249,1-3734
18250,4-0014
18251,4-3751
18252,1-5064
18253,3-5208
18254,8-2359
18255,5-5301
18256,6-3089
18257,2-6176
18258,5-1088
18259,7-4917
18260,1-2088
18261,2-9362
18262,1-2538
18263,3-3304
18264,7-5869
18265,4-6694
18266,8-2389
18267,8-4568
18268,2-7663
18269,7-1644
18270,8-2983
18271,8-2524
18272,2-0496
18273,6-9957
18274,3-0148
18275,6-3540
18276,5-7352
18277,6-5567
18278,7-6065
18279,1-8491
18280,5-9311
18281,3-4604
18282,6-9719
18283,6-9273
18284,4-0887
18285,4-1781
18286,2-0911
18287,1-1635
18288,7-0843
18289,8-3648
18290,2-2040
18291,8-7286
18292,4-4421
18293,1-8863
18294,6-9328
18295,1-4774
18296,2-7315
18297,1-3890
18298,8-9248
18299,2-9701
18300,2-7841
18301,3-0338
18302,6-7226
18303,5-4485
18304,3-7583
18305,6-3728
18306,4-3021
18307,1-7302
18308,7-6279
18309,3-0980
18310,4-9396
18311,6-1739
18312,7-3763
18313,8-2624
18314,8-5176
18315,2-6001
18316,6-8557
18317,1-4276
18318,2-6024
18319,4-2783
18320,8-7959
18321,8-1958
18322,5-9699
18323,6-6646
18324,1-2469
18325,8-9817
18326,5-7783
18327,7-1364
18328,2-8052
18329,2-3810
18330,6-2526
18331,1-6848
18332,6-8192
18333,2-4246
18334,1-9646
18335,5-3037
18336,7-2784
18337,7-5487
18338,8-4546
18339,2-4640
18340,7-1567
18341,8-6831
18342,7-5982
18343,3-4535
18344,6-9317
18345,8-3383
18346,1-2977
18347,5-5575
18348,6-5216
18349,6-0988
18350,3-9493
18351,4-8717
18352,2-4208
18353,3-1757
18354,7-4658
18355,3-9396
18356,5-5174
18357,4-5590
18358,2-1887
18359,3-7398
18360,4-5753
18361,5-0389
18362,2-5966
18363,4-2214
18364,7-7654
18365,3-6269
18366,7-5859
18367,4-1277
18368,8-2150
18369,3-1097
18370,6-2629
18371,3-8967
18372,6-9600
18373,8-5672
18374,6-0501
18375,6-2474
18376,4-6967
18377,8-0974
18378,4-4198
18379,6-9842
18380,6-1053
18381,6-5824
18382,3-0886
18383,7-3548
18384,3-8229
18385,6-5640
18386,1-3254
18387,8-8095
18388,5-6109
18389,4-3410
18390,7-2646
18391,8-7380
18392,2-3910
18393,3-6002
18394,5-1759
18395,3-1331
18396,7-5266
18397,4-8401
18398,2-2465
18399,3-3759
18400,3-4133
18401,5-8285
18402,4-6669
18403,1-6339
18404,6-0954
18405,6-8896
18406,3-4749
18407,3-2860
18408,2-6926
18409,7-6453
18410,2-8361
18411,3-0500
18412,6-7651
18413,2-2202
18414,5-2179
18415,8-4810
18416,5-7080
18417,5-1642
18418,7-3739
18419,5-2105
18420,1-2876
18421,7-6634
18422,4-6545
18423,1-2204
18424,2-4992
18425,1-1992
18426,5-9093
18427,6-6358
18428,3-1651
18429,4-6604
18430,3-2854
18431,4-1300
18432,2-5162
18433,4-5486
18434,4-1308
18435,1-6921
18436,8-3302
18437,7-8624
18438,6-5911
18439,4-7206
18440,5-6918
18441,1-9315
18442,8-5287
18443,3-8212
18444,1-2663
18445,6-4063
18446,4-3975
18447,6-4690
18448,1-7106
18449,1-4405
18450,5-4838
18451,4-5717
18452,6-6387
18453,7-7948
18454,5-7114
18455,4-8316
18456,7-8800
18457,8-5018
18458,7-9832
18459,3-9178
18460,5-1831
18461,6-1839
18462,5-9399
18463,4-5228
18464,5-4681
18465,4-6476
18466,4-6057
18467,3-9350
18468,5-5468
18469,1-8996
18470,5-8062
18471,1-5763
18472,1-4742
18473,5-8153
18474,6-6619
18475,7-7565
18476,8-7677
18477,6-3305
18478,3-6488
18479,5-4479
18480,8-9454
18481,1-0720
18482,4-7866
18483,6-1517
18484,5-0171
18485,6-6925
18486,8-6109
18487,4-6513
18488,2-2970
18489,1-3303
18490,2-0573
18491,3-3976
18492,3-6737
18493,7-3489
18494,3-0535
18495,4-6510
18496,4-6751
18497,6-1413
18498,3-8584
18499,1-5004
18500,6-6911
18501,7-0685
18502,3-9527
18503,5-1403
18504,3-4104
18505,4-6242
18506,5-4381
18507,2-8062
18508,1-4542
18509,4-6078
18510,3-7670
18511,5-5022
18512,7-0311
18513,7-8355
18514,4-3755
18515,1-1965
18516,5-2916
18517,5-9370
18518,6-7911
18519,2-7125
18520,1-4932
18521,2-1743
18522,8-7727
18523,8-0190
18524,5-1648
18525,6-2026
18526,4-0686
18527,5-8026
18528,4-3995
18529,6-9232
18530,4-0784
18531,6-7316
18532,6-2905
18533,5-8854
18534,7-2559
18535,7-0778
18536,4-5659
18537,3-4856
18538,4-0748
18539,3-6644
18540,8-8989
18541,1-6299
18542,6-4694
18543,7-6144
18544,4-9835
18545,6-3032
18546,4-5592
18547,5-5594
18548,1-9054
18549,3-3292
18550,7-3030
18551,6-3783
18552,1-3670
18553,2-4821
18554,3-8518
18555,7-0249
18556,6-1585
18557,6-9268
18558,7-0807
18559,7-5724
18560,1-7138
18561,2-0817
18562,5-9652
18563,8-3061
18564,7-9878
18565,3-0892
18566,7-4417
18567,3-1432
18568,6-8871
18569,1-8851
18570,8-2254
18571,6-2458
18572,8-7531
18573,2-3876
18574,2-3504
18575,4-6459
18576,1-1654
18577,6-1353
18578,2-9502
18579,3-6404
18580,5-1576
18581,7-0514
18582,2-9801
18583,6-6328
18584,7-3412
18585,1-5118
18586,2-5825
18587,1-6873
18588,8-8852
18589,3-2681
18590,7-7247
18591,6-1019
18592,2-6499
18593,7-9396
18594,8-3306
18595,3-5616
18596,8-1653
18597,2-7613
18598,6-8191
18599,2-9676
18600,1-0647
18601,8-9043
18602,2-4377
18603,2-6426
18604,8-7691
18605,1-0776
18606,5-6082
18607,4-8006
18608,1-0499
18609,2-4820
18610,5-0851
18611,6-0773
18612,8-7540
18613,7-9110
18614,2-4182
18615,3-5393
18616,5-2922
18617,3-6190
18618,2-0396
18619,1-6053
18620,2-8026
18621,3-9786
18622,2-3215
18623,3-8068
18624,5-9781
18625,4-9578
18626,4-2748
18627,4-9364
18628,2-9023
18629,6-0309
18630,3-9828
18631,3-5405
18632,8-8963
18633,3-9250
18634,8-0420
18635,3-7152
18636,3-9639
18637,4-9020
18638,4-1729
18639,3-3090
18640,8-9484
18641,1-3763
18642,5-3917
18643,4-1110
18644,1-9377
18645,7-1166
18646,4-9547
18647,2-2842
18648,2-8309
18649,6-6773
18650,4-4292
18651,6-4622
18652,5-5067
18653,2-6765
18654,3-0153
18655,3-7985
18656,8-0043
18657,1-9066
18658,3-3890
18659,1-1492
18660,1-4624
18661,5-7734
18662,4-1499
18663,2-8507
18664,6-5408
18665,7-2344
18666,2-5129
18667,3-1173
18668,7-7037
18669,3-6331
18670,8-4747
18671,1-0437
18672,3-2186
18673,2-5777
18674,2-1328
18675,2-3893
18676,2-7916
18677,5-6542
18678,6-0050
18679,6-7597
18680,3-3640
18681,7-6027
18682,2-9015
18683,8-5721
18684,4-0893
18685,5-1684
18686,8-6792
18687,4-5644
18688,5-2304
18689,2-6177
18690,2-9998
18691,7-7499
18692,2-0954
18693,5-3851
18694,4-2231
18695,6-3140
18696,2-2626
18697,1-4421
18698,6-1892
18699,5-8020
18700,7-5624
18701,1-1988
18702,1-3967
18703,1-2786
18704,4-3059
18705,3-0358
18706,1-0973
18707,7-8666
18708,2-4037
18709,7-5174
18710,2-9477
18711,1-0660
18712,8-3683
18713,8-1558
18714,2-8028
18715,7-6223
18716,4-5853
18717,1-6364
18718,4-7863
18719,8-9084
18720,7-0128
18721,8-6520
18722,8-7285
18723,4-3031
18724,8-0328
18725,1-1575
18726,1-4488
18727,1-6207
18728,6-0360
18729,4-6629
18730,4-0797
18731,2-5811
18732,1-7193
18733,3-6530
18734,1-9968
18735,2-8027
18736,5-6321
18737,2-2666
18738,3-5043
18739,1-0120
18740,6-3239
18741,1-9678
18742,2-7517
18743,3-6733
18744,8-2135
18745,6-3828
18746,5-0296
18747,3-9845
18748,5-1475
18749,2-8520
18750,8-7584
18751,8-1718
18752,6-7005
18753,3-6004
18754,6-6902
18755,7-4516
18756,4-7403
18757,1-3767
18758,8-3640
18759,2-9240
18760,6-5955
18761,1-0034
18762,4-1914
18763,3-4999
18764,4-2494
18765,2-5459
18766,3-0991
18767,8-5294
18768,5-8575
18769,2-8862
18770,8-2736
18771,5-7652
18772,8-3366
18773,4-5414
18774,7-0030
18775,1-9804
18776,2-9094
18777,8-3902
18778,3-4572
18779,3-5645
18780,7-3561
18781,3-6327
18782,5-9694
18783,3-2244
18784,2-2960
18785,4-9494
18786,8-3980
18787,2-0454
18788,8-0168
18789,6-0400
18790,4-9719
18791,4-3270
18792,5-0601
18793,8-9390
18794,4-4816
18795,5-2274
18796,1-9665
18797,7-1840
18798,4-5349
18799,5-9427
18800,4-7889
18801,1-9579
18802,2-1019
18803,3-4645
18804,7-4443
18805,4-7379
18806,1-8643
18807,1-1616
18808,2-6806
18809,5-6796
18810,6-9974
18811,3-9715
18812,6-5978
18813,8-9352
18814,3-1921
18815,8-9504
18816,5-6812
18817,5-7117
18818,7-7699
18819,2-1748
18820,1-2104
18821,6-4460
18822,3-2690
18823,7-4143
18824,3-9240
18825,5-5666
18826,4-0652
18827,1-3334
18828,8-1192
18829,3-5037
18830,5-1989
18831,3-0847
18832,8-6405
18833,2-5804
18834,1-2942
18835,1-0215
18836,7-1867
18837,7-1042
18838,7-1424
18839,8-4280
18840,5-9444
18841,8-1284
18842,6-1587
18843,1-6562
18844,1-6851
18845,7-1468
18846,5-7222
18847,6-3242
18848,3-1460
18849,6-3705
18850,6-6148
18851,4-0265
18852,4-7979
18853,4-0822
18854,1-6062
18855,3-0413
18856,2-8870
18857,7-5111
18858,4-9118
18859,4-4151
18860,8-9523
18861,2-3127
18862,4-8371
18863,5-1359
18864,7-1892
18865,5-3328
18866,3-1466
18867,4-9108
18868,5-6229
18869,3-7590
18870,3-4397
18871,7-5047
18872,1-1099
18873,8-6322
18874,5-5880
18875,4-0629
18876,3-0212
18877,8-9300
18878,4-4996
18879,6-8968
18880,5-4215
18881,7-3553
18882,3-3208
18883,7-5774
18884,4-7297
18885,2-0745
18886,4-3569
18887,7-3075
18888,3-8897
18889,2-6529
18890,8-4435
18891,6-2823
18892,8-4404
18893,7-9209
18894,4-6939
18895,5-6748
18896,8-4476
18897,5-6794
18898,2-1308
18899,4-4607
18900,4-4892
18901,3-1689
18902,8-0973
18903,5-7998
18904,5-5771
18905,4-3551
18906,2-9857
18907,6-4386
18908,8-0892
18909,4-7172
18910,4-4792
18911,2-4689
18912,8-5068
18913,6-2696
18914,6-2496
18915,8-8503
18916,4-8149
18917,4-6705
18918,4-4348
18919,6-7618
18920,3-3440
18921,4-9111
18922,1-8266
18923,7-2903
18924,5-6669
18925,8-9069
18926,6-1847
18927,1-8277
18928,1-6018
18929,5-8711
18930,2-8104
18931,4-1022
18932,3-7639
18933,6-8917
18934,3-3111
18935,1-8649
18936,2-5618
18937,6-4636
18938,7-0082
18939,2-2330
18940,8-1462
18941,2-0226
18942,8-6306
18943,8-6994
18944,3-0837
18945,6-9111
18946,7-5231
18947,5-2562
18948,6-7314
18949,1-4541
18950,7-5833
18951,1-4077
18952,8-1040
18953,3-6882
18954,6-3867
18955,7-8003
18956,2-9997
18957,6-3405
18958,7-9211
18959,8-8017
18960,3-2420
18961,1-9041
18962,1-6362
18963,6-0091
18964,2-8488
18965,7-3920
18966,7-6801
18967,7-5721
18968,1-8165
18969,8-6519
18970,5-7605
18971,1-6818
18972,5-9357
18973,7-5399
18974,8-4702
18975,3-8524
18976,7-6312
18977,5-4294
18978,4-0756
18979,6-0914
18980,5-2085
18981,6-7017
18982,4-7328
18983,6-3037
18984,7-4378
18985,1-9096
18986,7-1283
18987,4-9439
18988,7-8733
18989,5-8081
18990,6-7970
18991,5-5254
18992,3-3094
18993,5-4753
18994,2-3165
18995,1-1854
18996,1-3634
18997,3-7766
18998,6-5956
18999,6-6824
19000,1-0726
19001,5-3120
19002,8-9270
19003,8-5207
19004,2-6065
19005,7-2274
19006,8-4300
19007,7-1179
19008,4-7951
19009,2-9344
19010,7-2001
19011,6-9938
19012,5-3444
19013,6-1669
19014,4-9141
19015,5-9216
19016,6-7023
19017,1-6589
19018,6-9569
19019,6-9622
19020,4-5017
19021,4-2119
19022,7-6138
19023,8-5703
19024,5-2774
19025,6-7487
19026,2-1555
19027,1-4613
19028,4-6296
19029,5-2461
19030,1-6182
19031,5-5313
19032,1-3459
19033,4-6196
19034,2-4767
19035,8-4796
19036,1-1118
19037,5-8063
19038,2-5318
19039,4-6836
19040,1-1243
19041,8-0511
19042,4-1444
19043,4-3687
19044,4-4862
19045,2-5799
19046,7-7888
19047,4-8444
19048,8-3988
19049,6-9011
19050,8-7786
19051,5-5681
19052,8-7863
19053,5-5252
19054,4-8102
19055,4-3243
19056,4-7977
19057,7-9293
19058,4-7108
19059,4-3741
19060,1-4980
19061,3-6912
19062,7-3686
19063,7-1589
19064,4-1737
19065,7-8918
19066,7-5328
19067,4-9222
19068,8-9908
19069,8-9626
19070,2-9785
19071,6-7378
19072,8-3763
19073,4-7797
19074,7-6766
19075,3-0045
19076,6-2255
19077,8-9747
19078,4-1779
19079,1-4083
19080,4-6765
19081,2-6590
19082,8-3584
19083,8-5450
19084,1-5271
19085,5-2223
19086,7-8031
19087,7-4740
19088,2-7991
19089,5-9544
19090,4-1574
19091,1-5693
19092,5-5351
19093,2-5920
19094,5-5936
19095,7-8322
19096,2-5582
19097,7-6350
19098,6-4392
19099,6-1202
19100,7-9354
19101,7-5282
19102,3-6976
19103,4-7880
19104,6-4709
19105,2-8010
19106,7-0985
19107,6-7923
19108,2-1808
19109,4-9826
19110,2-0187
19111,6-9598
19112,5-4576
19113,6-6556
19114,8-0972
19115,7-4067
19116,2-3583
19117,6-1818
19118,6-8913
19119,5-7837
19120,4-9918
19121,6-4820
19122,5-1460
19123,2-3541
19124,5-2754
19125,4-7287
19126,1-9397
19127,4-8196
19128,1-6830
19129,2-6487
19130,6-5143
19131,1-8998
19132,5-7035
19133,3-6944
19134,1-2466
19135,5-5113
19136,6-3141
19137,3-4350
19138,3-3027
19139,4-8913
19140,7-5023
19141,1-1025
19142,1-9994
19143,6-3056
19144,3-3527
19145,2-8339
19146,7-3175
19147,8-5411
19148,8-7605
19149,7-3984
19150,7-1568
19151,4-0922
19152,2-2163
19153,5-6977
19154,3-6356
19155,4-5093
19156,8-3566
19157,2-5819
19158,5-7421
19159,2-3201
19160,3-2333
19161,4-3016
19162,5-6335
19163,8-9658
19164,1-4738
19165,6-1090
19166,3-8924
19167,6-9154
19168,7-6975
19169,8-5604
19170,6-3492
19171,1-9787
19172,8-9059
19173,8-3712
19174,3-1985
19175,7-6072
19176,3-7549
19177,4-8048
19178,8-9918
19179,2-7971
19180,8-4159
19181,3-3051
19182,7-8313
19183,1-9399
19184,7-3729
19185,8-4616
19186,2-9734
19187,8-9661
19188,5-2277
19189,7-4881
19190,2-3173
19191,4-7141
19192,5-8903
19193,8-3489
19194,3-0300
19195,5-9823
19196,5-7389
19197,1-5969
19198,3-2548
19199,4-0148
19200,8-9182
19201,8-8659
19202,8-4908
19203,6-4538
19204,3-6947
19205,8-9058
19206,2-7290
19207,5-9920
19208,5-2525
19209,1-6342
19210,8-3346
19211,1-8500
19212,3-0092
19213,7-7063
19214,3-5431
19215,2-6155
19216,1-6267
19217,2-8560
19218,2-4866
19219,5-0597
19220,1-3370
19221,1-6435
19222,7-2839
19223,7-1782
19224,6-8732
19225,6-4598
19226,8-6838
19227,2-3557
19228,5-4330
19229,4-9480
19230,3-8851
19231,1-8634
19232,5-7735
19233,4-2673
19234,8-0918
19235,7-0002
19236,7-5612
19237,8-8289
19238,3-7059
19239,4-2734
19240,4-8332
19241,5-9740
19242,1-9356
19243,2-6837
19244,5-1824
19245,1-2138
19246,5-6647
19247,3-2532
19248,2-3006
19249,7-4730
19250,7-6961
19251,6-5957
19252,4-4690
19253,8-3158
19254,3-2616
19255,4-4132
19256,6-3785
19257,4-1134
19258,1-3887
19259,6-4738
19260,1-2831
19261,6-8637
19262,1-1910
19263,4-2308
19264,3-4989
19265,7-6988
19266,4-1187
19267,1-7913
19268,4-6933
19269,1-7228
19270,5-4366
19271,7-0874
19272,4-5634
19273,6-2730
19274,5-3466
19275,1-9072
19276,2-8128
19277,8-9620
19278,8-1609
19279,7-6040
19280,7-3866
19281,4-6116
19282,4-0049
19283,5-8969
19284,6-6632
19285,1-5660
19286,4-3621
19287,1-6616
19288,5-7711
19289,5-6781
19290,4-3543
19291,2-6813
19292,1-7564
19293,5-5616
19294,4-4487
19295,6-3666
19296,7-5480
19297,5-5111
19298,2-3258
19299,3-9904
19300,3-9022
19301,7-0408
19302,2-4857
19303,3-2937
19304,2-8916
19305,3-5768
19306,2-9830
19307,8-3737
19308,2-4703
19309,7-0465
19310,3-8551
19311,4-1752
19312,3-8842
19313,5-3024
19314,6-3152
19315,2-2536
19316,3-3929
19317,7-3821
19318,4-9280
19319,6-8533
19320,5-5624
19321,7-5830
19322,2-2801
19323,5-4843
19324,5-3186
19325,6-1728
19326,6-6279
19327,5-3336
19328,6-9742
19329,5-2335
19330,5-3838
19331,3-9680
19332,7-3745
19333,4-9639
19334,8-4009
19335,2-7460
19336,1-3578
19337,8-6882
19338,5-9832
19339,5-5926
19340,3-2474
19341,5-2429
19342,1-7065
19343,3-0103
19344,3-5897
19345,2-0501
19346,7-5770
19347,6-4648
19348,7-8516
19349,5-7215
19350,1-1646
19351,8-7317
19352,4-8692
19353,5-3739
19354,5-8347
19355,6-3600
19356,4-7227
19357,5-7369
19358,8-7615
19359,5-5147
19360,5-6873
19361,4-4475
19362,4-7969
19363,7-6696
19364,5-6021
19365,2-5881
19366,6-9230
19367,3-7913
19368,8-8049
19369,5-9208
19370,5-7900
19371,5-8901
19372,8-4358
19373,2-7506
19374,2-3625
19375,2-4469
19376,2-1072
19377,1-5136
19378,8-8712
19379,7-2148
19380,7-2398
19381,8-4353
19382,6-6199
19383,7-7831
19384,1-1469
19385,5-3547
19386,8-2298
19387,5-8958
19388,6-6107
19389,3-2656
19390,7-6413
19391,7-7099
19392,4-4373
19393,8-6113
19394,8-3522
19395,1-8650
19396,2-0968
19397,2-3073
19398,2-8372
19399,7-3666
19400,2-7377
19401,7-8536
19402,6-8952
19403,2-7177
19404,2-9024
19405,1-5642
19406,7-5050
19407,6-9917
19408,1-1951
19409,3-0415
19410,2-0346
19411,3-7625
19412,2-5006
19413,6-8858
19414,1-1002
19415,7-2570
19416,4-5902
19417,5-6498
19418,6-0664
19419,8-0837
19420,6-9073
19421,8-6749
19422,1-2718
19423,7-2606
19424,8-7463
19425,2-8390
19426,3-9362
19427,4-8365
19428,4-4381
19429,6-3700
19430,4-7410
19431,3-9751
19432,8-4550
19433,5-2784
19434,1-2103
19435,3-6532
19436,6-0286
19437,2-8653
19438,7-3880
19439,1-9892
19440,4-5863
19441,8-1390
19442,7-1479
19443,1-7177
19444,8-4652
19445,2-4546
19446,2-9401
19447,2-6601
19448,1-6934
19449,2-4774
19450,6-5665
19451,7-5962
19452,8-7021
19453,3-5902
19454,3-8488
19455,3-2808
19456,1-5830
19457,5-6381
19458,5-2190
19459,4-3963
19460,5-5833
19461,2-7187
19462,4-6568
19463,8-6169
19464,2-2352
19465,4-5008
19466,6-4441
19467,5-0889
19468,7-5349
19469,1-9815
19470,7-2987
19471,4-1136
19472,1-1664
19473,7-9187
19474,8-9321
19475,6-7631
19476,7-5711
19477,1-3826
19478,8-6770
19479,8-3248
19480,4-0071
19481,3-5426
19482,4-5153
19483,6-7537
19484,2-6423
19485,2-8541
19486,5-4356
19487,1-1120
19488,5-1813
19489,8-4981
19490,7-0572
19491,5-9648
19492,1-1258
19493,2-7601
19494,6-4695
19495,4-9610
19496,4-8218
19497,6-1248
19498,8-0248
19499,5-3102
19500,7-1436
19501,5-1119
19502,6-5150
19503,2-1035
19504,3-8309
19505,3-9443
19506,4-6819
19507,4-9355
19508,1-7650
19509,4-1791
19510,5-9212
19511,3-4493
19512,5-3957
19513,7-1947
19514,8-2413
19515,3-3871
19516,6-7485
19517,2-9157
19518,2-2384
19519,7-9804
19520,1-8173
19521,7-8579
19522,1-5585
19523,4-5914
19524,4-5440
19525,7-0947
19526,1-1449
19527,7-8146
19528,7-7895
19529,1-4577
19530,3-7475
19531,8-0556
19532,8-3484
19533,6-1473
19534,1-5089
19535,5-7335
19536,2-3666
19537,1-6706
19538,3-4766
19539,8-3387
19540,4-4450
19541,5-3382
19542,4-1362
19543,7-8974
19544,4-2580
19545,3-9498
19546,8-4410
19547,8-7597
19548,2-8171
19549,4-1677
19550,3-0353
19551,8-1518
19552,7-8777
19553,6-5252
19554,5-8751
19555,4-9666
19556,2-7132
19557,4-8596
19558,6-7373
19559,4-6088
19560,1-1420
19561,4-9933
19562,4-1842
19563,7-6577
19564,2-6919
19565,3-9597
19566,1-8815
19567,6-5116
19568,5-6401
19569,7-1208
19570,1-9603
19571,2-3119
19572,1-4974
19573,4-1290
19574,8-0108
19575,5-8221
19576,1-3043
19577,8-6392
19578,6-6724
19579,1-5837
19580,4-2632
19581,3-7767
19582,1-5707
19583,5-3455
19584,7-0052
19585,8-6743
19586,4-2524
19587,5-8955
19588,2-6143
19589,3-2623
19590,7-3570
19591,4-8216
19592,6-0856
19593,7-9739
19594,1-2505
19595,5-2050
19596,8-6566
19597,8-1303
19598,6-4678
19599,2-2981
19600,2-3394
19601,6-2651
19602,7-4528
19603,8-4153
19604,3-2114
19605,2-6609
19606,6-0877
19607,6-9539
19608,3-9790
19609,3-9609
19610,5-3081
19611,2-5204
19612,5-4282
19613,7-9971
19614,5-2453
19615,2-1343
19616,6-7587
19617,1-4817
19618,6-1777
19619,1-2086
19620,7-5808
19621,8-8548
19622,5-3832
19623,8-6084
19624,3-1966
19625,6-8112
19626,3-2172
19627,2-3277
19628,7-5749
19629,4-9732
19630,4-2241
19631,6-8454
19632,2-7952
19633,7-0821
19634,8-5251
19635,6-5976
19636,3-9794
19637,1-5391
19638,3-3046
19639,1-5986
19640,7-4623
19641,8-5457
19642,7-4899
19643,8-8736
19644,2-7516
19645,2-1715
19646,3-1641
19647,7-7791
19648,7-7772
19649,5-7544
19650,8-6083
19651,1-9336
